gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,force_unsat,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp
gml/Azrena.gml,22,25,1,2,False,False,False,3,0,0.373,0,SAT,False,0.054,0.04,0.0,100,47420,46.31,2026-07-05T16:39:40
gml/BackboneSerbiaMontenegro.gml,6,6,1,2,False,False,False,3,0,0.359,0,SAT,False,0.017,0.01,0.0,87,34708,33.89,2026-07-05T16:39:40
gml/Bandcon.gml,22,28,1,2,False,False,False,3,0,0.364,0,SAT,False,0.058,0.05,0.0,100,46556,45.46,2026-07-05T16:39:41
gml/Basnet.gml,7,6,1,2,False,False,False,3,0,0.362,0,SAT,False,0.014,0.0,0.0,100,34468,33.66,2026-07-05T16:39:41
gml/Bbnplanet.gml,27,28,1,2,False,False,False,3,0,0.365,0,SAT,False,0.1,0.08,0.01,98,55484,54.18,2026-07-05T16:39:41
gml/Bellcanada.gml,48,65,1,2,False,False,False,3,0,0.367,0,SAT,False,0.539,0.5,0.02,100,127264,124.28,2026-07-05T16:39:42
gml/Bellsouth.gml,51,66,1,2,False,False,False,3,0,0.371,0,SAT,False,0.439,0.39,0.03,99,88668,86.59,2026-07-05T16:39:43
gml/Belnet.gml,22,33,1,2,False,False,False,3,0,0.358,0,SAT,False,0.049,0.03,0.0,97,46416,45.33,2026-07-05T16:39:44
gml/Belnet2003.gml,23,43,1,2,False,False,False,3,0,0.359,0,SAT,False,0.059,0.04,0.0,98,47884,46.76,2026-07-05T16:39:44
gml/Belnet2004.gml,23,43,1,2,False,False,False,3,0,0.358,0,SAT,False,0.062,0.04,0.01,100,47984,46.86,2026-07-05T16:39:44
gml/Belnet2005.gml,23,44,1,2,False,False,False,3,0,0.369,0,SAT,False,0.062,0.04,0.01,98,47788,46.67,2026-07-05T16:39:45
gml/Belnet2006.gml,23,44,1,2,False,False,False,3,0,0.37,0,SAT,False,0.062,0.05,0.0,100,47576,46.46,2026-07-05T16:39:45
gml/Belnet2007.gml,21,31,1,2,False,False,False,3,0,0.358,0,SAT,False,0.066,0.05,0.01,100,46544,45.45,2026-07-05T16:39:46
gml/Belnet2008.gml,21,31,1,2,False,False,False,3,0,0.368,0,SAT,False,0.064,0.04,0.01,98,46100,45.02,2026-07-05T16:39:46
gml/Belnet2009.gml,21,31,1,2,False,False,False,3,0,0.37,0,SAT,False,0.045,0.03,0.01,97,48464,47.33,2026-07-05T16:39:47
gml/Belnet2010.gml,22,32,1,2,False,False,False,3,0,0.361,0,SAT,False,0.053,0.04,0.0,98,46428,45.34,2026-07-05T16:39:47
gml/BeyondTheNetwork.gml,53,65,1,2,False,False,False,3,0,0.379,-9,TIMEOUT,True,30.038,,,,,,2026-07-05T16:39:47
gml/Bics.gml,33,48,1,2,False,False,False,3,0,0.366,0,SAT,False,0.36,0.34,0.01,100,63108,61.63,2026-07-05T16:40:18
gml/Biznet.gml,29,33,1,2,False,False,False,3,0,0.361,0,SAT,False,0.117,0.11,0.0,99,61564,60.12,2026-07-05T16:40:19
gml/Bren.gml,37,38,1,2,False,False,False,3,0,0.362,0,SAT,False,0.24,0.22,0.01,99,70096,68.45,2026-07-05T16:40:19
gml/BsonetEurope.gml,18,24,1,2,False,False,False,3,0,0.356,0,SAT,False,0.04,0.03,0.0,97,39512,38.59,2026-07-05T16:40:20
gml/BtAsiaPac.gml,20,31,1,2,False,False,False,3,0,0.357,0,SAT,False,0.036,0.02,0.01,100,41988,41.0,2026-07-05T16:40:20
gml/BtEurope.gml,24,37,1,2,False,False,False,3,0,0.36,0,SAT,False,0.118,0.1,0.01,100,49908,48.74,2026-07-05T16:40:20
gml/BtLatinAmerica.gml,51,50,1,2,False,False,False,3,0,0.369,0,SAT,False,0.361,0.33,0.02,99,100736,98.38,2026-07-05T16:40:21
gml/BtNorthAmerica.gml,36,76,1,2,False,False,False,3,0,0.361,-9,TIMEOUT,True,30.037,,,,,,2026-07-05T16:40:22
gml/Canerie.gml,32,41,1,2,False,False,False,3,0,0.362,0,SAT,False,0.862,0.83,0.02,100,63396,61.91,2026-07-05T16:40:52
gml/Carnet.gml,44,43,1,2,False,False,False,3,0,0.366,0,SAT,False,0.285,0.26,0.01,99,79588,77.72,2026-07-05T16:40:53
gml/Cernet.gml,41,59,1,2,False,False,False,3,0,0.368,0,SAT,False,0.24,0.21,0.01,99,74916,73.16,2026-07-05T16:40:54
gml/Cesnet1993.gml,10,9,1,2,False,False,False,3,0,0.357,0,SAT,False,0.019,0.01,0.0,100,35152,34.33,2026-07-05T16:40:55
gml/Cesnet1997.gml,13,12,1,2,False,False,False,3,0,0.358,0,SAT,False,0.023,0.01,0.0,100,36176,35.33,2026-07-05T16:40:55
gml/Cesnet1999.gml,13,12,1,2,False,False,False,3,0,0.366,0,SAT,False,0.024,0.01,0.0,100,36320,35.47,2026-07-05T16:40:55
gml/Cesnet2.gml,30,42,1,2,False,False,False,3,0,0.358,0,SAT,False,21.537,21.48,0.04,99,191020,186.54,2026-07-05T16:40:56
gml/Cesnet2001.gml,23,23,1,2,False,False,False,3,0,0.368,0,SAT,False,0.05,0.03,0.01,100,43652,42.63,2026-07-05T16:41:18
gml/Cesnet200304.gml,29,33,1,2,False,False,False,3,0,0.367,0,SAT,False,0.075,0.06,0.0,100,53620,52.36,2026-07-05T16:41:18
gml/Cesnet200511.gml,39,44,1,2,False,False,False,3,0,0.365,0,SAT,False,0.184,0.16,0.01,99,58560,57.19,2026-07-05T16:41:18
gml/Cesnet200603.gml,39,44,1,2,False,False,False,3,0,0.373,0,SAT,False,0.181,0.16,0.01,99,58520,57.15,2026-07-05T16:41:19
gml/Cesnet200706.gml,44,51,1,2,False,False,False,3,0,0.374,0,SAT,False,0.201,0.17,0.01,99,73272,71.55,2026-07-05T16:41:20
gml/Cesnet201006.gml,52,63,1,2,False,False,False,3,0,0.381,0,SAT,False,0.7,0.69,0.0,99,102752,100.34,2026-07-05T16:41:20
gml/Chinanet.gml,42,66,1,2,False,False,False,3,0,0.367,0,SAT,False,0.216,0.19,0.01,99,76636,74.84,2026-07-05T16:41:21
gml/Claranet.gml,15,18,1,2,False,False,False,3,0,0.359,0,SAT,False,0.03,0.02,0.0,100,37696,36.81,2026-07-05T16:41:22
gml/Cogentco.gml,197,245,1,2,False,False,False,3,0,0.621,-9,TIMEOUT,True,30.114,,,,,,2026-07-05T16:41:22
gml/Colt.gml,153,191,1,2,False,False,False,3,0,0.51,-9,TIMEOUT,True,30.08,,,,,,2026-07-05T16:41:53
gml/Columbus.gml,70,85,1,2,False,False,False,3,0,0.389,0,SAT,False,2.664,2.58,0.07,99,273000,266.6,2026-07-05T16:42:23
gml/Compuserve.gml,14,17,1,2,False,False,False,3,0,0.354,0,SAT,False,0.032,0.02,0.0,100,36792,35.93,2026-07-05T16:42:27
gml/CrlNetworkServices.gml,33,38,1,2,False,False,False,3,0,0.37,0,SAT,False,0.146,0.11,0.02,100,65720,64.18,2026-07-05T16:42:27
gml/Cudi.gml,51,52,1,2,False,False,False,3,0,0.374,0,SAT,False,0.341,0.31,0.02,99,85400,83.4,2026-07-05T16:42:27
gml/Cwix.gml,36,41,1,2,False,False,False,3,0,0.363,0,SAT,False,0.13,0.11,0.01,99,63032,61.55,2026-07-05T16:42:28
gml/Cynet.gml,30,29,1,2,False,False,False,3,0,0.36,0,SAT,False,0.131,0.11,0.01,99,55076,53.79,2026-07-05T16:42:29
gml/Darkstrand.gml,28,31,1,2,False,False,False,3,0,0.359,0,SAT,False,0.104,0.09,0.01,99,59864,58.46,2026-07-05T16:42:29
gml/Dataxchange.gml,6,11,1,2,False,False,False,3,0,0.356,0,SAT,False,0.019,0.01,0.0,100,35220,34.39,2026-07-05T16:42:30
gml/Deltacom.gml,113,183,1,2,False,False,False,3,0,0.428,0,SAT,False,14.039,13.82,0.21,99,735872,718.62,2026-07-05T16:42:30
gml/DeutscheTelekom.gml,39,62,1,2,False,False,False,3,0,0.366,0,SAT,False,0.485,0.45,0.02,99,78024,76.2,2026-07-05T16:42:44
gml/DeutscheTelekomIpTransitIpPopsOnly.gml,39,62,1,2,False,False,False,3,0,0.367,0,SAT,False,0.097,0.08,0.0,98,57264,55.92,2026-07-05T16:42:45
gml/Dfn.gml,58,87,1,2,False,False,False,3,0,0.377,0,SAT,False,0.685,0.65,0.02,99,126484,123.52,2026-07-05T16:42:46
gml/DialtelecomCz.gml,193,151,1,2,False,False,False,3,0,0.549,0,SAT,False,24.477,24.21,0.25,99,920224,898.66,2026-07-05T16:42:47
gml/Digex.gml,31,38,1,2,False,False,False,3,0,0.369,0,SAT,False,0.151,0.12,0.02,100,60140,58.73,2026-07-05T16:43:12
gml/Easynet.gml,19,29,1,2,False,False,False,3,0,0.358,0,SAT,False,0.03,0.02,0.0,100,39864,38.93,2026-07-05T16:43:12
gml/Eenet.gml,13,16,1,2,False,False,False,3,0,0.365,0,SAT,False,0.03,0.01,0.01,100,38168,37.27,2026-07-05T16:43:13
gml/EliBackbone.gml,20,30,1,2,False,False,False,3,0,0.364,0,SAT,False,0.044,0.03,0.0,100,42924,41.92,2026-07-05T16:43:13
gml/Epoch.gml,6,7,1,2,False,False,False,3,0,0.367,0,SAT,False,0.012,0.0,0.0,100,34280,33.48,2026-07-05T16:43:14
gml/Ernet.gml,30,32,1,2,False,False,False,3,0,0.373,-9,TIMEOUT,True,30.039,,,,,,2026-07-05T16:43:14
gml/Esnet.gml,68,92,1,2,False,False,False,3,0,0.385,0,SAT,False,1.421,1.37,0.04,99,192280,187.77,2026-07-05T16:43:44
gml/Eunetworks.gml,15,19,1,2,False,False,False,3,0,0.361,0,SAT,False,0.021,0.01,0.0,94,36508,35.65,2026-07-05T16:43:46
gml/Evolink.gml,37,45,1,2,False,False,False,3,0,0.381,0,SAT,False,0.231,0.21,0.01,100,60616,59.2,2026-07-05T16:43:47
gml/Fatman.gml,17,21,1,2,False,False,False,3,0,0.368,0,SAT,False,0.031,0.02,0.0,96,41364,40.39,2026-07-05T16:43:47
gml/Fccn.gml,23,27,1,2,False,False,False,3,0,0.366,0,SAT,False,0.079,0.06,0.01,100,47904,46.78,2026-07-05T16:43:48
gml/Forthnet.gml,62,62,1,2,False,False,False,3,0,0.377,0,SAT,False,5.947,5.91,0.02,99,172924,168.87,2026-07-05T16:43:48
gml/Funet.gml,26,31,1,2,False,False,False,3,0,0.369,0,SAT,False,0.092,0.07,0.01,98,58640,57.27,2026-07-05T16:43:54
gml/Gambia.gml,28,28,1,2,False,False,False,3,0,0.39,0,SAT,False,0.1,0.09,0.0,97,55712,54.41,2026-07-05T16:43:55
gml/Garr.gml,56,74,1,2,False,False,False,3,0,0.453,0,SAT,False,0.565,0.53,0.02,99,106476,103.98,2026-07-05T16:43:55
gml/Garr199901.gml,16,18,1,2,False,False,False,3,0,0.449,0,SAT,False,0.032,0.01,0.01,96,38400,37.5,2026-07-05T16:43:56
gml/Garr199904.gml,23,25,1,2,False,False,False,3,0,0.379,0,SAT,False,0.046,0.04,0.0,97,45440,44.38,2026-07-05T16:43:57
gml/Garr199905.gml,23,25,1,2,False,False,False,3,0,0.363,0,SAT,False,0.035,0.02,0.01,100,41656,40.68,2026-07-05T16:43:57
gml/Garr200004.gml,22,24,1,2,False,False,False,3,0,0.372,0,SAT,False,0.043,0.02,0.01,97,44416,43.38,2026-07-05T16:43:58
gml/Garr200109.gml,22,24,1,2,False,False,False,3,0,0.37,0,SAT,False,0.06,0.04,0.01,98,44928,43.88,2026-07-05T16:43:58
gml/Garr200112.gml,24,26,1,2,False,False,False,3,0,0.401,-9,TIMEOUT,True,30.036,,,,,,2026-07-05T16:43:58
gml/Garr200212.gml,27,29,1,2,False,False,False,3,0,0.361,-9,TIMEOUT,True,30.009,,,,,,2026-07-05T16:44:29
gml/Garr200404.gml,22,24,1,2,False,False,False,3,0,0.359,0,SAT,False,0.045,0.04,0.0,100,44876,43.82,2026-07-05T16:44:59
gml/Garr200902.gml,54,71,1,2,False,False,False,3,0,0.371,0,SAT,False,0.698,0.67,0.02,100,98192,95.89,2026-07-05T16:45:00
gml/Garr200908.gml,54,68,1,2,False,False,False,3,0,0.375,0,SAT,False,0.704,0.69,0.01,99,99292,96.96,2026-07-05T16:45:01
gml/Garr200909.gml,55,69,1,2,False,False,False,3,0,0.371,0,SAT,False,0.649,0.59,0.05,99,114428,111.75,2026-07-05T16:45:02
gml/Garr200912.gml,54,68,1,2,False,False,False,3,0,0.412,0,SAT,False,0.695,0.66,0.03,99,98572,96.26,2026-07-05T16:45:03
gml/Garr201001.gml,54,68,1,2,False,False,False,3,0,0.382,0,SAT,False,0.69,0.66,0.02,100,98420,96.11,2026-07-05T16:45:04
gml/Garr201003.gml,54,71,1,2,False,False,False,3,0,0.377,0,SAT,False,0.69,0.66,0.02,100,98712,96.4,2026-07-05T16:45:05
gml/Garr201004.gml,54,71,1,2,False,False,False,3,0,0.387,0,SAT,False,0.724,0.68,0.03,99,98624,96.31,2026-07-05T16:45:06
gml/Garr201005.gml,55,72,1,2,False,False,False,3,0,0.392,0,SAT,False,0.648,0.59,0.04,99,114380,111.7,2026-07-05T16:45:07
gml/Garr201007.gml,55,74,1,2,False,False,False,3,0,0.38,0,SAT,False,0.623,0.58,0.03,100,113884,111.21,2026-07-05T16:45:08
gml/Garr201008.gml,55,74,1,2,False,False,False,3,0,0.383,0,SAT,False,0.627,0.59,0.03,100,114556,111.87,2026-07-05T16:45:09
gml/Garr201010.gml,56,75,1,2,False,False,False,3,0,0.402,0,SAT,False,0.575,0.54,0.03,99,118628,115.85,2026-07-05T16:45:10
gml/Garr201012.gml,56,75,1,2,False,False,False,3,0,0.375,0,SAT,False,0.572,0.54,0.02,99,118340,115.57,2026-07-05T16:45:11
gml/Garr201101.gml,56,76,1,2,False,False,False,3,0,0.403,0,SAT,False,0.589,0.55,0.03,99,118448,115.67,2026-07-05T16:45:12
gml/Garr201102.gml,57,77,1,2,False,False,False,3,0,0.388,0,SAT,False,19.283,19.21,0.06,99,230528,225.12,2026-07-05T16:45:13
gml/Garr201103.gml,58,81,1,2,False,False,False,3,0,0.383,0,SAT,False,0.768,0.73,0.03,99,137052,133.84,2026-07-05T16:45:33
gml/Garr201104.gml,59,83,1,2,False,False,False,3,0,0.377,0,SAT,False,0.827,0.78,0.04,100,138548,135.3,2026-07-05T16:45:34
gml/Garr201105.gml,59,84,1,2,False,False,False,3,0,0.376,0,SAT,False,0.835,0.81,0.02,100,138648,135.4,2026-07-05T16:45:35
gml/Garr201107.gml,59,85,1,2,False,False,False,3,0,0.377,0,SAT,False,0.821,0.77,0.04,99,138472,135.23,2026-07-05T16:45:36
gml/Garr201108.gml,59,85,1,2,False,False,False,3,0,0.38,0,SAT,False,0.829,0.78,0.04,100,139332,136.07,2026-07-05T16:45:38
gml/Garr201109.gml,59,86,1,2,False,False,False,3,0,0.377,0,SAT,False,0.833,0.79,0.03,99,138728,135.48,2026-07-05T16:45:39
gml/Garr201110.gml,59,87,1,2,False,False,False,3,0,0.381,0,SAT,False,0.832,0.79,0.04,100,138956,135.7,2026-07-05T16:45:40
gml/Garr201111.gml,60,87,1,2,False,False,False,3,0,0.382,0,SAT,False,3.441,3.4,0.03,99,157036,153.36,2026-07-05T16:45:41
gml/Garr201112.gml,61,89,1,2,False,False,False,3,0,0.38,0,SAT,False,0.623,0.59,0.02,99,119972,117.16,2026-07-05T16:45:45
gml/Garr201201.gml,61,89,1,2,False,False,False,3,0,0.378,0,SAT,False,0.618,0.56,0.04,100,120044,117.23,2026-07-05T16:45:46
gml/Gblnet.gml,8,7,1,2,False,False,False,3,0,0.357,0,SAT,False,0.012,0.01,0.0,100,34308,33.5,2026-07-05T16:45:47
gml/Geant.gml,37,57,1,2,False,False,False,3,0,0.362,0,SAT,False,1.363,1.34,0.01,99,80584,78.7,2026-07-05T16:45:47
gml/Geant2001.gml,27,38,1,2,False,False,False,3,0,0.362,0,SAT,False,0.092,0.09,0.0,100,54164,52.89,2026-07-05T16:45:49
gml/Geant2009.gml,34,52,1,2,False,False,False,3,0,0.369,-9,TIMEOUT,True,30.04,,,,,,2026-07-05T16:45:50
gml/Geant2010.gml,37,58,1,2,False,False,False,3,0,0.36,0,SAT,False,0.21,0.19,0.01,100,67072,65.5,2026-07-05T16:46:20
gml/Geant2011.gml,40,61,1,2,False,False,False,3,0,0.363,0,SAT,False,0.107,0.08,0.02,100,56756,55.43,2026-07-05T16:46:21
gml/Geant2012.gml,40,61,1,2,False,False,False,3,0,0.367,0,SAT,False,0.859,0.85,0.0,99,93428,91.24,2026-07-05T16:46:21
gml/Getnet.gml,7,8,1,2,False,False,False,3,0,0.357,0,SAT,False,0.014,0.0,0.0,100,34532,33.72,2026-07-05T16:46:22
gml/Globalcenter.gml,9,36,1,2,False,False,False,3,0,0.358,0,SAT,False,0.016,0.01,0.0,100,35196,34.37,2026-07-05T16:46:23
gml/Globenet.gml,67,113,1,2,False,False,False,3,0,0.378,0,SAT,False,0.947,0.89,0.05,99,163044,159.22,2026-07-05T16:46:23
gml/Goodnet.gml,17,31,1,2,False,False,False,3,0,0.358,0,SAT,False,0.033,0.02,0.0,93,41000,40.04,2026-07-05T16:46:24
gml/Grena.gml,16,15,1,2,False,False,False,3,0,0.364,0,SAT,False,0.044,0.03,0.01,97,42384,41.39,2026-07-05T16:46:25
gml/Gridnet.gml,9,20,1,2,False,False,False,3,0,0.367,0,SAT,False,0.016,0.0,0.0,85,35012,34.19,2026-07-05T16:46:25
gml/Grnet.gml,37,47,1,2,False,False,False,3,0,0.371,0,SAT,False,0.186,0.16,0.02,100,68588,66.98,2026-07-05T16:46:26
gml/GtsCe.gml,149,193,1,2,False,False,False,3,0,0.504,-9,TIMEOUT,True,30.063,,,,,,2026-07-05T16:46:26
gml/GtsCzechRepublic.gml,32,33,1,2,False,False,False,3,0,0.36,0,SAT,False,0.191,0.17,0.01,100,70168,68.52,2026-07-05T16:46:57
gml/GtsHungary.gml,30,31,1,2,False,False,False,3,0,0.362,0,SAT,False,0.071,0.05,0.01,100,53136,51.89,2026-07-05T16:46:57
gml/GtsPoland.gml,33,37,1,2,False,False,False,3,0,0.372,0,SAT,False,0.171,0.16,0.0,99,60960,59.53,2026-07-05T16:46:58
gml/GtsRomania.gml,21,24,1,2,False,False,False,3,0,0.358,0,SAT,False,0.041,0.03,0.0,100,42316,41.32,2026-07-05T16:46:58
gml/GtsSlovakia.gml,35,37,1,2,False,False,False,3,0,0.368,0,SAT,False,0.153,0.14,0.01,100,54376,53.1,2026-07-05T16:46:59
gml/Harnet.gml,21,25,1,2,False,False,False,3,0,0.356,0,SAT,False,0.048,0.03,0.0,97,45236,44.18,2026-07-05T16:46:59
gml/Heanet.gml,7,13,1,2,False,False,False,3,0,0.362,0,SAT,False,0.013,0.0,0.0,90,34564,33.75,2026-07-05T16:47:00
gml/Hibernia.gml,18,22,1,2,False,False,False,3,0,0.357,0,SAT,False,0.029,0.0,0.01,96,41440,40.47,2026-07-05T16:47:00
gml/HiberniaCanada.gml,13,14,1,2,False,False,False,3,0,0.355,0,SAT,False,0.025,0.01,0.01,95,37132,36.26,2026-07-05T16:47:00
gml/HiberniaGlobal.gml,55,81,1,2,False,False,False,3,0,0.372,0,SAT,False,0.46,0.43,0.02,99,119560,116.76,2026-07-05T16:47:01
gml/HiberniaIreland.gml,8,8,1,2,False,False,False,3,0,0.358,0,SAT,False,0.013,0.0,0.0,90,34436,33.63,2026-07-05T16:47:02
gml/HiberniaNireland.gml,18,22,1,2,False,False,False,3,0,0.357,0,SAT,False,0.028,0.02,0.0,100,40540,39.59,2026-07-05T16:47:02
gml/HiberniaUk.gml,15,15,1,2,False,False,False,3,0,0.362,0,SAT,False,0.032,0.02,0.0,100,38864,37.95,2026-07-05T16:47:02
gml/HiberniaUs.gml,22,29,1,2,False,False,False,3,0,0.364,0,SAT,False,0.063,0.04,0.02,98,49848,48.68,2026-07-05T16:47:03
gml/Highwinds.gml,18,53,1,2,False,False,False,3,0,0.366,0,SAT,False,0.04,0.03,0.0,97,44464,43.42,2026-07-05T16:47:03
gml/HostwayInternational.gml,16,21,1,2,False,False,False,3,0,0.359,0,SAT,False,0.036,0.01,0.01,100,39464,38.54,2026-07-05T16:47:04
gml/HurricaneElectric.gml,24,37,1,2,False,False,False,3,0,0.366,0,SAT,False,0.4,0.38,0.01,99,59716,58.32,2026-07-05T16:47:04
gml/Ibm.gml,18,24,1,2,False,False,False,3,0,0.361,0,SAT,False,0.042,0.02,0.01,97,39180,38.26,2026-07-05T16:47:05
gml/Iij.gml,37,66,1,2,False,False,False,3,0,0.365,0,SAT,False,0.186,0.16,0.01,100,57896,56.54,2026-07-05T16:47:05
gml/Iinet.gml,31,35,1,2,False,False,False,3,0,0.361,0,SAT,False,0.111,0.1,0.0,99,51840,50.62,2026-07-05T16:47:06
gml/Ilan.gml,14,15,1,2,False,False,False,3,0,0.365,0,SAT,False,0.039,0.03,0.0,100,38764,37.86,2026-07-05T16:47:06
gml/IntNetworkmap.gml,89,92,1,2,False,False,False,3,0,0.447,0,SAT,False,13.986,13.67,0.3,99,964944,942.33,2026-07-05T16:47:07
gml/Integra.gml,27,36,1,2,False,False,False,3,0,0.358,0,SAT,False,10.283,10.23,0.04,99,180124,175.9,2026-07-05T16:47:21
gml/Intellifiber.gml,73,97,1,2,False,False,False,3,0,0.391,-9,TIMEOUT,True,30.047,,,,,,2026-07-05T16:47:32
gml/Internet2.gml,20,26,1,2,False,False,False,3,0,0.37,0,SAT,False,0.044,0.03,0.0,97,46460,45.37,2026-07-05T16:48:02
gml/Internetmci.gml,19,45,1,2,False,False,False,3,0,0.37,0,SAT,False,0.042,0.03,0.0,97,41284,40.32,2026-07-05T16:48:02
gml/Internode.gml,66,78,1,2,False,False,False,3,0,0.387,0,SAT,False,1.074,1.02,0.04,100,165932,162.04,2026-07-05T16:48:03
gml/Interoute.gml,110,158,1,2,False,False,False,3,0,0.456,0,SAT,False,29.869,29.66,0.19,99,660464,644.98,2026-07-05T16:48:04
gml/Intranetwork.gml,39,53,1,2,False,False,False,3,0,0.388,0,SAT,False,2.224,2.19,0.03,99,94548,92.33,2026-07-05T16:48:35
gml/Ion.gml,125,150,1,2,False,False,False,3,0,0.474,0,SAT,False,22.28,21.97,0.29,99,1092396,1066.79,2026-07-05T16:48:37
gml/IowaStatewideFiberMap.gml,33,41,1,2,False,False,False,3,0,0.371,0,SAT,False,0.465,0.45,0.01,99,65188,63.66,2026-07-05T16:49:00
gml/Iris.gml,51,64,1,2,False,False,False,3,0,0.378,0,SAT,False,0.749,0.72,0.01,99,109552,106.98,2026-07-05T16:49:01
gml/Istar.gml,23,23,1,2,False,False,False,3,0,0.362,0,SAT,False,0.052,0.04,0.0,98,45144,44.09,2026-07-05T16:49:02
gml/Itnet.gml,11,10,1,2,False,False,False,3,0,0.358,0,SAT,False,0.017,0.01,0.0,93,35204,34.38,2026-07-05T16:49:02
gml/JanetExternal.gml,12,10,1,2,False,False,False,3,0,0.36,0,SAT,False,0.021,0.01,0.0,90,35660,34.82,2026-07-05T16:49:03
gml/Janetbackbone.gml,29,45,1,2,False,False,False,3,0,0.36,0,SAT,False,0.226,0.21,0.01,99,63868,62.37,2026-07-05T16:49:03
gml/Janetlense.gml,20,40,1,2,False,False,False,3,0,0.359,0,SAT,False,0.041,0.03,0.0,100,42552,41.55,2026-07-05T16:49:04
gml/Jgn2Plus.gml,18,17,1,2,False,False,False,3,0,0.359,0,SAT,False,0.04,0.03,0.0,97,39640,38.71,2026-07-05T16:49:04
gml/Karen.gml,25,30,1,2,False,False,False,3,0,0.368,0,SAT,False,0.072,0.06,0.0,98,51092,49.89,2026-07-05T16:49:05
gml/Kdl.gml,754,899,1,2,False,False,False,3,0,9.866,-9,TIMEOUT,True,30.297,,,,,,2026-07-05T16:49:05
gml/KentmanApr2007.gml,23,24,1,2,False,False,False,3,0,0.373,0,SAT,False,0.07,0.05,0.01,100,49084,47.93,2026-07-05T16:49:45
gml/KentmanAug2005.gml,28,29,1,2,False,False,False,3,0,0.372,0,SAT,False,0.087,0.07,0.01,98,54408,53.13,2026-07-05T16:49:46
gml/KentmanFeb2008.gml,26,28,1,2,False,False,False,3,0,0.361,0,SAT,False,0.055,0.04,0.01,98,48312,47.18,2026-07-05T16:49:46
gml/KentmanJan2011.gml,38,39,1,2,False,False,False,3,0,0.392,-9,TIMEOUT,True,30.04,,,,,,2026-07-05T16:49:46
