gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,force_unsat,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp
gml/BtNorthAmerica.gml,36,76,1,3,False,False,False,3,0,0.369,-9,TIMEOUT,True,30.041,,,,,,2026-07-05T17:03:30
gml/Canerie.gml,32,41,1,3,False,False,False,3,0,0.369,0,SAT,False,0.913,0.9,0.01,100,71448,69.77,2026-07-05T17:04:00
gml/Carnet.gml,44,43,1,3,False,False,False,3,0,0.377,0,SAT,False,0.37,0.35,0.01,99,79724,77.86,2026-07-05T17:04:01
gml/Cernet.gml,41,59,1,3,False,False,False,3,0,0.371,0,SAT,False,0.31,0.29,0.01,100,74888,73.13,2026-07-05T17:04:02
gml/Cesnet1993.gml,10,9,1,3,False,False,False,3,0,0.36,0,SAT,False,0.022,0.01,0.0,100,35560,34.73,2026-07-05T17:04:03
gml/Cesnet1997.gml,13,12,1,3,False,False,False,3,0,0.362,0,SAT,False,0.024,0.02,0.0,100,36500,35.64,2026-07-05T17:04:03
gml/Cesnet1999.gml,13,12,1,3,False,False,False,3,0,0.361,0,SAT,False,0.043,0.02,0.01,97,39112,38.2,2026-07-05T17:04:04
gml/Cesnet2.gml,30,42,1,3,False,False,False,3,0,0.362,0,SAT,False,23.075,23.02,0.05,99,191532,187.04,2026-07-05T17:04:04
gml/Cesnet2001.gml,23,23,1,3,False,False,False,3,0,0.369,0,SAT,False,0.068,0.05,0.01,98,45900,44.82,2026-07-05T17:04:27
gml/Cesnet200304.gml,29,33,1,3,False,False,False,3,0,0.362,0,SAT,False,3.803,3.75,0.04,100,133968,130.83,2026-07-05T17:04:28
gml/Cesnet200511.gml,39,44,1,3,False,False,False,3,0,0.379,0,SAT,False,0.247,0.23,0.01,100,60208,58.8,2026-07-05T17:04:32
gml/Cesnet200603.gml,39,44,1,3,False,False,False,3,0,0.371,0,SAT,False,0.243,0.23,0.0,99,60160,58.75,2026-07-05T17:04:33
gml/Cesnet200706.gml,44,51,1,3,False,False,False,3,0,0.377,0,SAT,False,0.249,0.23,0.01,99,66516,64.96,2026-07-05T17:04:33
gml/Cesnet201006.gml,52,63,1,3,False,False,False,3,0,0.379,0,SAT,False,0.913,0.87,0.03,99,104064,101.62,2026-07-05T17:04:34
gml/Chinanet.gml,42,66,1,3,False,False,False,3,0,0.381,0,SAT,False,0.283,0.27,0.01,100,78712,76.87,2026-07-05T17:04:35
gml/Claranet.gml,15,18,1,3,False,False,False,3,0,0.378,0,SAT,False,0.124,0.11,0.01,100,41616,40.64,2026-07-05T17:04:36
gml/Cogentco.gml,197,245,1,3,False,False,False,3,0,0.624,-9,TIMEOUT,True,30.113,,,,,,2026-07-05T17:04:36
gml/Colt.gml,153,191,1,3,False,False,False,3,0,0.507,-9,TIMEOUT,True,30.084,,,,,,2026-07-05T17:05:07
gml/Columbus.gml,70,85,1,3,False,False,False,3,0,0.386,0,SAT,False,3.339,3.26,0.07,100,272824,266.43,2026-07-05T17:05:38
gml/Compuserve.gml,14,17,1,3,False,False,False,3,0,0.356,0,SAT,False,0.041,0.02,0.01,97,39204,38.29,2026-07-05T17:05:41
gml/CrlNetworkServices.gml,33,38,1,3,False,False,False,3,0,0.372,0,SAT,False,0.162,0.14,0.01,100,66012,64.46,2026-07-05T17:05:42
gml/Cudi.gml,51,52,1,3,False,False,False,3,0,0.377,0,SAT,False,0.504,0.48,0.01,99,96804,94.54,2026-07-05T17:05:42
gml/Cwix.gml,36,41,1,3,False,False,False,3,0,0.36,0,SAT,False,0.154,0.12,0.02,100,71532,69.86,2026-07-05T17:05:43
gml/Cynet.gml,30,29,1,3,False,False,False,3,0,0.362,0,SAT,False,0.16,0.15,0.0,99,58956,57.57,2026-07-05T17:05:44
gml/Darkstrand.gml,28,31,1,3,False,False,False,3,0,0.359,0,SAT,False,0.127,0.11,0.01,99,59984,58.58,2026-07-05T17:05:44
gml/Dataxchange.gml,6,11,1,3,False,False,False,3,0,0.357,0,SAT,False,0.02,0.01,0.0,100,35036,34.21,2026-07-05T17:05:45
gml/Deltacom.gml,113,183,1,3,False,False,False,3,0,0.436,0,SAT,False,18.866,18.65,0.2,99,736172,718.92,2026-07-05T17:05:45
gml/DeutscheTelekom.gml,39,62,1,3,False,False,False,3,0,0.375,0,SAT,False,0.534,0.51,0.02,100,82904,80.96,2026-07-05T17:06:04
gml/DeutscheTelekomIpTransitIpPopsOnly.gml,39,62,1,3,False,False,False,3,0,0.365,0,SAT,False,0.113,0.08,0.02,99,65492,63.96,2026-07-05T17:06:05
gml/Dfn.gml,58,87,1,3,False,False,False,3,0,0.373,0,SAT,False,0.865,0.82,0.03,99,126448,123.48,2026-07-05T17:06:06
gml/DialtelecomCz.gml,193,151,1,3,False,False,False,3,0,0.562,-9,TIMEOUT,True,30.065,,,,,,2026-07-05T17:06:07
gml/Digex.gml,31,38,1,3,False,False,False,3,0,0.394,0,SAT,False,0.18,0.17,0.0,99,59316,57.93,2026-07-05T17:06:38
gml/Easynet.gml,19,29,1,3,False,False,False,3,0,0.425,0,SAT,False,0.054,0.04,0.01,100,43496,42.48,2026-07-05T17:06:38
gml/Eenet.gml,13,16,1,3,False,False,False,3,0,0.408,0,SAT,False,0.037,0.03,0.0,97,38020,37.13,2026-07-05T17:06:39
gml/EliBackbone.gml,20,30,1,3,False,False,False,3,0,0.431,0,SAT,False,0.055,0.04,0.0,98,42948,41.94,2026-07-05T17:06:39
gml/Epoch.gml,6,7,1,3,False,False,False,3,0,0.389,0,SAT,False,0.014,0.0,0.0,100,34588,33.78,2026-07-05T17:06:40
gml/Ernet.gml,30,32,1,3,False,False,False,3,0,0.449,-9,TIMEOUT,True,30.038,,,,,,2026-07-05T17:06:40
gml/Esnet.gml,68,92,1,3,False,False,False,3,0,0.406,0,SAT,False,2.142,2.07,0.06,99,197160,192.54,2026-07-05T17:07:11
gml/Eunetworks.gml,15,19,1,3,False,False,False,3,0,0.39,-9,TIMEOUT,True,30.036,,,,,,2026-07-05T17:07:13
gml/Evolink.gml,37,45,1,3,False,False,False,3,0,0.371,0,SAT,False,4.139,4.09,0.03,99,151056,147.52,2026-07-05T17:07:43
gml/Fatman.gml,17,21,1,3,False,False,False,3,0,0.367,0,SAT,False,0.037,0.02,0.01,94,41664,40.69,2026-07-05T17:07:48
gml/Fccn.gml,23,27,1,3,False,False,False,3,0,0.359,0,SAT,False,0.084,0.07,0.0,98,47828,46.71,2026-07-05T17:07:48
gml/Forthnet.gml,62,62,1,3,False,False,False,3,0,0.375,0,SAT,False,5.962,5.91,0.04,100,173092,169.04,2026-07-05T17:07:49
gml/Funet.gml,26,31,1,3,False,False,False,3,0,0.405,0,SAT,False,0.104,0.09,0.0,99,58748,57.37,2026-07-05T17:07:55
gml/Gambia.gml,28,28,1,3,False,False,False,3,0,0.421,0,SAT,False,0.119,0.1,0.01,100,55460,54.16,2026-07-05T17:07:56
gml/Garr.gml,56,74,1,3,False,False,False,3,0,0.429,-9,TIMEOUT,True,30.04,,,,,,2026-07-05T17:07:56
gml/Garr199901.gml,16,18,1,3,False,False,False,3,0,0.363,0,SAT,False,0.034,0.02,0.0,100,38524,37.62,2026-07-05T17:08:27
gml/Garr199904.gml,23,25,1,3,False,False,False,3,0,0.367,0,SAT,False,0.051,0.04,0.0,97,45700,44.63,2026-07-05T17:08:27
gml/Garr199905.gml,23,25,1,3,False,False,False,3,0,0.357,0,SAT,False,0.039,0.02,0.01,97,41956,40.97,2026-07-05T17:08:28
gml/Garr200004.gml,22,24,1,3,False,False,False,3,0,0.358,0,SAT,False,0.051,0.04,0.0,97,44672,43.62,2026-07-05T17:08:28
gml/Garr200109.gml,22,24,1,3,False,False,False,3,0,0.356,0,SAT,False,0.064,0.04,0.01,98,44840,43.79,2026-07-05T17:08:28
gml/Garr200112.gml,24,26,1,3,False,False,False,3,0,0.36,-9,TIMEOUT,True,30.038,,,,,,2026-07-05T17:08:29
gml/Garr200212.gml,27,29,1,3,False,False,False,3,0,0.364,-9,TIMEOUT,True,30.041,,,,,,2026-07-05T17:08:59
gml/Garr200404.gml,22,24,1,3,False,False,False,3,0,0.396,0,SAT,False,0.05,0.04,0.0,100,44888,43.84,2026-07-05T17:09:30
gml/Garr200902.gml,54,71,1,3,False,False,False,3,0,0.403,0,SAT,False,0.941,0.9,0.03,100,113152,110.5,2026-07-05T17:09:30
gml/Garr200908.gml,54,68,1,3,False,False,False,3,0,0.385,0,SAT,False,0.938,0.91,0.02,99,113016,110.37,2026-07-05T17:09:31
gml/Garr200909.gml,55,69,1,3,False,False,False,3,0,0.38,0,SAT,False,0.757,0.73,0.02,99,114040,111.37,2026-07-05T17:09:33
gml/Garr200912.gml,54,68,1,3,False,False,False,3,0,0.401,0,SAT,False,0.947,0.91,0.03,99,111688,109.07,2026-07-05T17:09:34
gml/Garr201001.gml,54,68,1,3,False,False,False,3,0,0.372,0,SAT,False,0.932,0.9,0.02,100,112828,110.18,2026-07-05T17:09:35
gml/Garr201003.gml,54,71,1,3,False,False,False,3,0,0.382,0,SAT,False,0.9,0.87,0.02,99,112928,110.28,2026-07-05T17:09:36
gml/Garr201004.gml,54,71,1,3,False,False,False,3,0,0.375,0,SAT,False,0.894,0.87,0.01,99,113000,110.35,2026-07-05T17:09:38
gml/Garr201005.gml,55,72,1,3,False,False,False,3,0,0.369,0,SAT,False,0.737,0.68,0.04,99,114460,111.78,2026-07-05T17:09:39
gml/Garr201007.gml,55,74,1,3,False,False,False,3,0,0.371,0,SAT,False,0.767,0.74,0.02,100,113652,110.99,2026-07-05T17:09:40
gml/Garr201008.gml,55,74,1,3,False,False,False,3,0,0.372,0,SAT,False,0.744,0.7,0.03,99,114628,111.94,2026-07-05T17:09:41
gml/Garr201010.gml,56,75,1,3,False,False,False,3,0,0.374,-9,TIMEOUT,True,30.041,,,,,,2026-07-05T17:09:42
gml/Garr201012.gml,56,75,1,3,False,False,False,3,0,0.397,-9,TIMEOUT,True,30.04,,,,,,2026-07-05T17:10:13
gml/Garr201101.gml,56,76,1,3,False,False,False,3,0,0.381,-9,TIMEOUT,True,30.041,,,,,,2026-07-05T17:10:43
gml/Garr201102.gml,57,77,1,3,False,False,False,3,0,0.399,0,SAT,False,20.74,20.67,0.06,99,243896,238.18,2026-07-05T17:11:14
gml/Garr201103.gml,58,81,1,3,False,False,False,3,0,0.384,-9,TIMEOUT,True,30.042,,,,,,2026-07-05T17:11:35
gml/Garr201104.gml,59,83,1,3,False,False,False,3,0,0.374,0,SAT,False,1.253,1.2,0.04,99,157832,154.13,2026-07-05T17:12:05
gml/Garr201105.gml,59,84,1,3,False,False,False,3,0,0.376,0,SAT,False,1.261,1.21,0.04,99,157392,153.7,2026-07-05T17:12:07
gml/Garr201107.gml,59,85,1,3,False,False,False,3,0,0.376,0,SAT,False,1.254,1.19,0.05,99,157532,153.84,2026-07-05T17:12:08
gml/Garr201108.gml,59,85,1,3,False,False,False,3,0,0.381,0,SAT,False,1.248,1.21,0.03,99,157460,153.77,2026-07-05T17:12:10
gml/Garr201109.gml,59,86,1,3,False,False,False,3,0,0.393,0,SAT,False,1.307,1.26,0.04,100,157532,153.84,2026-07-05T17:12:12
gml/Garr201110.gml,59,87,1,3,False,False,False,3,0,0.383,0,SAT,False,1.28,1.24,0.03,100,158312,154.6,2026-07-05T17:12:13
gml/Garr201111.gml,60,87,1,3,False,False,False,3,0,0.38,0,SAT,False,3.786,3.74,0.04,100,157120,153.44,2026-07-05T17:12:15
gml/Garr201112.gml,61,89,1,3,False,False,False,3,0,0.38,0,SAT,False,0.936,0.91,0.02,100,139816,136.54,2026-07-05T17:12:19
gml/Garr201201.gml,61,89,1,3,False,False,False,3,0,0.38,0,SAT,False,0.94,0.9,0.03,99,139996,136.71,2026-07-05T17:12:21
gml/Gblnet.gml,8,7,1,3,False,False,False,3,0,0.376,0,SAT,False,0.015,0.0,0.0,92,35072,34.25,2026-07-05T17:12:22
gml/Geant.gml,37,57,1,3,False,False,False,3,0,0.368,0,SAT,False,1.451,1.43,0.01,99,82536,80.6,2026-07-05T17:12:22
gml/Geant2001.gml,27,38,1,3,False,False,False,3,0,0.361,0,SAT,False,2.143,2.12,0.01,99,72920,71.21,2026-07-05T17:12:24
gml/Geant2009.gml,34,52,1,3,False,False,False,3,0,0.374,-9,TIMEOUT,True,30.013,,,,,,2026-07-05T17:12:27
gml/Geant2010.gml,37,58,1,3,False,False,False,3,0,0.375,0,SAT,False,0.292,0.27,0.01,100,67140,65.57,2026-07-05T17:12:57
gml/Geant2011.gml,40,61,1,3,False,False,False,3,0,0.419,0,SAT,False,0.2,0.19,0.0,100,60716,59.29,2026-07-05T17:12:58
gml/Geant2012.gml,40,61,1,3,False,False,False,3,0,0.389,0,SAT,False,1.064,1.03,0.03,99,88316,86.25,2026-07-05T17:12:58
gml/Getnet.gml,7,8,1,3,False,False,False,3,0,0.387,0,SAT,False,0.015,0.01,0.0,100,34704,33.89,2026-07-05T17:13:00
gml/Globalcenter.gml,9,36,1,3,False,False,False,3,0,0.384,0,SAT,False,0.018,0.0,0.0,100,35224,34.4,2026-07-05T17:13:00
gml/Globenet.gml,67,113,1,3,False,False,False,3,0,0.447,0,SAT,False,1.097,1.05,0.04,99,162908,159.09,2026-07-05T17:13:01
gml/Goodnet.gml,17,31,1,3,False,False,False,3,0,0.361,0,SAT,False,0.035,0.02,0.01,96,40904,39.95,2026-07-05T17:13:02
gml/Grena.gml,16,15,1,3,False,False,False,3,0,0.37,0,SAT,False,0.05,0.04,0.0,100,42552,41.55,2026-07-05T17:13:03
gml/Gridnet.gml,9,20,1,3,False,False,False,3,0,0.386,0,SAT,False,0.016,0.0,0.0,100,35000,34.18,2026-07-05T17:13:03
gml/Grnet.gml,37,47,1,3,False,False,False,3,0,0.381,0,SAT,False,0.294,0.27,0.01,99,73508,71.79,2026-07-05T17:13:03
gml/GtsCe.gml,149,193,1,3,False,False,False,3,0,0.51,-9,TIMEOUT,True,30.077,,,,,,2026-07-05T17:13:04
gml/GtsCzechRepublic.gml,32,33,1,3,False,False,False,3,0,0.372,0,SAT,False,3.105,3.07,0.03,99,86636,84.61,2026-07-05T17:13:35
gml/GtsHungary.gml,30,31,1,3,False,False,False,3,0,0.383,0,SAT,False,0.12,0.11,0.0,99,60700,59.28,2026-07-05T17:13:38
gml/GtsPoland.gml,33,37,1,3,False,False,False,3,0,0.387,0,SAT,False,0.244,0.21,0.02,100,69940,68.3,2026-07-05T17:13:39
gml/GtsRomania.gml,21,24,1,3,False,False,False,3,0,0.38,0,SAT,False,0.05,0.04,0.0,97,42808,41.8,2026-07-05T17:13:39
gml/GtsSlovakia.gml,35,37,1,3,False,False,False,3,0,0.375,-9,TIMEOUT,True,30.019,,,,,,2026-07-05T17:13:40
gml/Harnet.gml,21,25,1,3,False,False,False,3,0,0.372,0,SAT,False,0.057,0.05,0.0,100,44748,43.7,2026-07-05T17:14:10
gml/Heanet.gml,7,13,1,3,False,False,False,3,0,0.377,0,SAT,False,0.014,0.01,0.0,100,34944,34.12,2026-07-05T17:14:10
gml/Hibernia.gml,18,22,1,3,False,False,False,3,0,0.37,0,SAT,False,0.04,0.03,0.0,97,41076,40.11,2026-07-05T17:14:11
gml/HiberniaCanada.gml,13,14,1,3,False,False,False,3,0,0.369,0,SAT,False,0.028,0.02,0.0,96,37224,36.35,2026-07-05T17:14:11
gml/HiberniaGlobal.gml,55,81,1,3,False,False,False,3,0,0.379,0,SAT,False,0.707,0.66,0.04,100,119748,116.94,2026-07-05T17:14:12
gml/HiberniaIreland.gml,8,8,1,3,False,False,False,3,0,0.358,0,SAT,False,0.013,0.0,0.0,100,34616,33.8,2026-07-05T17:14:13
gml/HiberniaNireland.gml,18,22,1,3,False,False,False,3,0,0.373,0,SAT,False,0.033,0.02,0.0,96,40972,40.01,2026-07-05T17:14:13
gml/HiberniaUk.gml,15,15,1,3,False,False,False,3,0,0.356,0,SAT,False,0.038,0.02,0.0,100,39360,38.44,2026-07-05T17:14:14
gml/HiberniaUs.gml,22,29,1,3,False,False,False,3,0,0.364,0,SAT,False,0.07,0.05,0.01,100,49400,48.24,2026-07-05T17:14:14
gml/Highwinds.gml,18,53,1,3,False,False,False,3,0,0.398,0,SAT,False,0.052,0.03,0.01,98,46276,45.19,2026-07-05T17:14:14
gml/HostwayInternational.gml,16,21,1,3,False,False,False,3,0,0.369,0,SAT,False,0.038,0.02,0.0,97,39468,38.54,2026-07-05T17:14:15
gml/HurricaneElectric.gml,24,37,1,3,False,False,False,3,0,0.38,0,SAT,False,0.423,0.4,0.01,99,59964,58.56,2026-07-05T17:14:15
gml/Ibm.gml,18,24,1,3,False,False,False,3,0,0.365,0,SAT,False,0.049,0.04,0.0,100,42140,41.15,2026-07-05T17:14:16
gml/Iij.gml,37,66,1,3,False,False,False,3,0,0.366,0,SAT,False,1.17,1.15,0.01,100,82832,80.89,2026-07-05T17:14:16
gml/Iinet.gml,31,35,1,3,False,False,False,3,0,0.363,0,SAT,False,0.136,0.13,0.0,99,51700,50.49,2026-07-05T17:14:18
gml/Ilan.gml,14,15,1,3,False,False,False,3,0,0.363,0,SAT,False,0.043,0.03,0.0,100,39548,38.62,2026-07-05T17:14:18
gml/IntNetworkmap.gml,89,92,1,3,False,False,False,3,0,0.41,0,SAT,False,17.129,16.88,0.23,99,964608,942.0,2026-07-05T17:14:19
gml/Integra.gml,27,36,1,3,False,False,False,3,0,0.365,0,SAT,False,10.793,10.74,0.04,99,181272,177.02,2026-07-05T17:14:36
gml/Intellifiber.gml,73,97,1,3,False,False,False,3,0,0.457,-9,TIMEOUT,True,30.048,,,,,,2026-07-05T17:14:48
gml/Internet2.gml,20,26,1,3,False,False,False,3,0,0.368,0,SAT,False,0.061,0.05,0.0,98,46100,45.02,2026-07-05T17:15:18
gml/Internetmci.gml,19,45,1,3,False,False,False,3,0,0.374,0,SAT,False,0.182,0.18,0.0,100,54196,52.93,2026-07-05T17:15:19
gml/Internode.gml,66,78,1,3,False,False,False,3,0,0.394,0,SAT,False,1.632,1.57,0.05,99,187240,182.85,2026-07-05T17:15:19
gml/Interoute.gml,110,158,1,3,False,False,False,3,0,0.449,-9,TIMEOUT,True,30.056,,,,,,2026-07-05T17:15:21
gml/Intranetwork.gml,39,53,1,3,False,False,False,3,0,0.382,0,SAT,False,2.26,2.23,0.02,100,94408,92.2,2026-07-05T17:15:52
gml/Ion.gml,125,150,1,3,False,False,False,3,0,0.475,-9,TIMEOUT,True,30.07,,,,,,2026-07-05T17:15:54
gml/IowaStatewideFiberMap.gml,33,41,1,3,False,False,False,3,0,0.383,0,SAT,False,0.502,0.49,0.0,100,65856,64.31,2026-07-05T17:16:25
gml/Iris.gml,51,64,1,3,False,False,False,3,0,0.377,0,SAT,False,0.921,0.89,0.01,99,109324,106.76,2026-07-05T17:16:26
gml/Istar.gml,23,23,1,3,False,False,False,3,0,0.377,0,SAT,False,0.061,0.05,0.0,100,45248,44.19,2026-07-05T17:16:27
gml/Itnet.gml,11,10,1,3,False,False,False,3,0,0.381,0,SAT,False,0.018,0.0,0.0,100,35184,34.36,2026-07-05T17:16:27
gml/JanetExternal.gml,12,10,1,3,False,False,False,3,0,0.378,0,SAT,False,0.022,0.01,0.0,95,35708,34.87,2026-07-05T17:16:28
gml/Janetbackbone.gml,29,45,1,3,False,False,False,3,0,0.384,0,SAT,False,0.39,0.36,0.02,100,84504,82.52,2026-07-05T17:16:28
gml/Janetlense.gml,20,40,1,3,False,False,False,3,0,0.37,0,SAT,False,0.057,0.03,0.01,98,43464,42.45,2026-07-05T17:16:29
gml/Jgn2Plus.gml,18,17,1,3,False,False,False,3,0,0.379,0,SAT,False,0.049,0.03,0.01,95,42648,41.65,2026-07-05T17:16:29
gml/Karen.gml,25,30,1,3,False,False,False,3,0,0.428,0,SAT,False,0.106,0.09,0.01,100,51776,50.56,2026-07-05T17:16:30
gml/Kdl.gml,754,899,1,3,False,False,False,3,0,10.124,-9,TIMEOUT,True,30.299,,,,,,2026-07-05T17:16:30
gml/KentmanApr2007.gml,23,24,1,3,False,False,False,3,0,0.374,0,SAT,False,0.066,0.05,0.0,100,49028,47.88,2026-07-05T17:17:11
gml/KentmanAug2005.gml,28,29,1,3,False,False,False,3,0,0.378,0,SAT,False,0.115,0.09,0.01,99,57120,55.78,2026-07-05T17:17:11
gml/KentmanFeb2008.gml,26,28,1,3,False,False,False,3,0,0.374,0,SAT,False,0.073,0.05,0.01,98,51456,50.25,2026-07-05T17:17:12
gml/KentmanJan2011.gml,38,39,1,3,False,False,False,3,0,0.378,-9,TIMEOUT,True,30.039,,,,,,2026-07-05T17:17:12
gml/KentmanJul2005.gml,16,17,1,3,False,False,False,3,0,0.425,0,SAT,False,0.039,0.03,0.0,100,39652,38.72,2026-07-05T17:17:43
gml/Kreonet.gml,13,12,1,3,False,False,False,3,0,0.407,0,SAT,False,0.019,0.0,0.01,100,35628,34.79,2026-07-05T17:17:43
