gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp
gml/BtLatinAmerica.gml,51,50,1,1,False,False,True,3,0,0.376,-9,TIMEOUT,True,10.014,,,,,,2026-07-05T16:16:03
gml/BtNorthAmerica.gml,36,76,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,10.033,,,,,,2026-07-05T16:16:13
gml/Canerie.gml,32,41,1,1,False,False,True,3,0,0.357,-9,TIMEOUT,True,10.022,,,,,,2026-07-05T16:16:23
gml/Carnet.gml,44,43,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,10.017,,,,,,2026-07-05T16:16:34
gml/Cernet.gml,41,59,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,10.036,,,,,,2026-07-05T16:16:44
gml/Cesnet1993.gml,10,9,1,1,False,False,True,3,0,0.359,0,UNSAT,False,0.063,0.05,0.0,100,38376,37.48,2026-07-05T16:16:55
gml/Cesnet1997.gml,13,12,1,1,False,False,True,3,0,0.355,0,UNSAT,False,0.038,0.02,0.01,97,37020,36.15,2026-07-05T16:16:55
gml/Cesnet1999.gml,13,12,1,1,False,False,True,3,0,0.356,0,UNSAT,False,0.076,0.06,0.01,98,40924,39.96,2026-07-05T16:16:55
gml/Cesnet2.gml,30,42,1,1,False,False,True,3,0,0.358,0,UNSAT,False,0.202,0.17,0.02,100,64924,63.4,2026-07-05T16:16:56
gml/Cesnet2001.gml,23,23,1,1,False,False,True,3,0,0.358,0,UNSAT,False,0.094,0.08,0.0,100,44904,43.85,2026-07-05T16:16:56
gml/Cesnet200304.gml,29,33,1,1,False,False,True,3,0,0.357,-9,TIMEOUT,True,10.015,,,,,,2026-07-05T16:16:57
gml/Cesnet200511.gml,39,44,1,1,False,False,True,3,0,0.362,-9,TIMEOUT,True,10.017,,,,,,2026-07-05T16:17:07
gml/Cesnet200603.gml,39,44,1,1,False,False,True,3,0,0.363,-9,TIMEOUT,True,10.017,,,,,,2026-07-05T16:17:18
gml/Cesnet200706.gml,44,51,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,10.019,,,,,,2026-07-05T16:17:28
gml/Cesnet201006.gml,52,63,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,10.015,,,,,,2026-07-05T16:17:38
gml/Chinanet.gml,42,66,1,1,False,False,True,3,0,0.361,-9,TIMEOUT,True,10.019,,,,,,2026-07-05T16:17:49
gml/Claranet.gml,15,18,1,1,False,False,True,3,0,0.362,-9,TIMEOUT,True,10.024,,,,,,2026-07-05T16:17:59
gml/Cogentco.gml,197,245,1,1,False,False,True,3,0,0.617,-9,TIMEOUT,True,10.08,,,,,,2026-07-05T16:18:10
gml/Colt.gml,153,191,1,1,False,False,True,3,0,0.507,-9,TIMEOUT,True,10.059,,,,,,2026-07-05T16:18:20
gml/Columbus.gml,70,85,1,1,False,False,True,3,0,0.392,-9,TIMEOUT,True,10.029,,,,,,2026-07-05T16:18:31
gml/Compuserve.gml,14,17,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,10.028,,,,,,2026-07-05T16:18:41
gml/CrlNetworkServices.gml,33,38,1,1,False,False,True,3,0,0.367,0,UNSAT,False,0.267,0.24,0.01,99,71500,69.82,2026-07-05T16:18:52
gml/Cudi.gml,51,52,1,1,False,False,True,3,0,0.374,0,UNSAT,False,0.568,0.54,0.02,100,98768,96.45,2026-07-05T16:18:52
gml/Cwix.gml,36,41,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,10.016,,,,,,2026-07-05T16:18:53
gml/Cynet.gml,30,29,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,10.015,,,,,,2026-07-05T16:19:04
gml/Darkstrand.gml,28,31,1,1,False,False,True,3,0,0.361,-9,TIMEOUT,True,10.014,,,,,,2026-07-05T16:19:14
gml/Dataxchange.gml,6,11,1,1,False,False,True,3,0,0.353,0,UNSAT,False,0.038,0.03,0.0,100,35548,34.71,2026-07-05T16:19:24
gml/Deltacom.gml,113,183,1,1,False,False,True,3,0,0.425,-9,TIMEOUT,True,10.042,,,,,,2026-07-05T16:19:25
gml/Aarnet.gml,19,24,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:19:46
gml/Abilene.gml,11,14,1,1,False,False,True,3,0,0.354,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:19:48
gml/Abvt.gml,23,31,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:19:51
gml/Aconet.gml,23,31,1,1,False,False,True,3,0,0.362,0,UNSAT,False,0.522,0.5,0.02,100,64516,63.0,2026-07-05T16:19:53
gml/Agis.gml,25,30,1,1,False,False,True,3,0,0.364,0,UNSAT,False,0.159,0.15,0.0,99,52560,51.33,2026-07-05T16:19:54
gml/Ai3.gml,10,9,1,1,False,False,True,3,0,0.359,0,UNSAT,False,0.074,0.06,0.0,100,37764,36.88,2026-07-05T16:19:54
gml/Airtel.gml,16,37,1,1,False,False,True,3,0,0.358,0,UNSAT,False,0.337,0.32,0.0,99,58056,56.7,2026-07-05T16:19:55
gml/Amres.gml,25,24,1,1,False,False,True,3,0,0.362,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:19:56
gml/Ans.gml,18,25,1,1,False,False,True,3,0,0.359,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:19:58
gml/Arn.gml,30,29,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:20:00
gml/Arnes.gml,34,47,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:20:03
gml/Arpanet196912.gml,4,4,1,1,False,False,True,3,0,0.363,0,UNSAT,False,0.022,0.01,0.01,100,35056,34.23,2026-07-05T16:20:05
gml/Arpanet19706.gml,9,10,1,1,False,False,True,3,0,0.362,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:20:05
gml/Arpanet19719.gml,18,22,1,1,False,False,True,3,0,0.363,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:20:08
gml/Arpanet19723.gml,25,28,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:20:10
gml/Arpanet19728.gml,29,32,1,1,False,False,True,3,0,0.362,0,UNSAT,False,0.155,0.14,0.0,100,54068,52.8,2026-07-05T16:20:13
gml/AsnetAm.gml,65,79,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:20:13
gml/Atmnet.gml,21,22,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:20:16
gml/AttMpls.gml,25,57,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:20:18
gml/Azrena.gml,22,25,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:20:20
gml/BackboneSerbiaMontenegro.gml,6,6,1,1,False,False,True,3,0,0.355,0,UNSAT,False,0.028,0.02,0.0,96,35288,34.46,2026-07-05T16:20:23
gml/Bandcon.gml,22,28,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:20:23
gml/Basnet.gml,7,6,1,1,False,False,True,3,0,0.37,0,UNSAT,False,0.025,0.01,0.0,100,35340,34.51,2026-07-05T16:20:25
gml/Bbnplanet.gml,27,28,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:20:26
gml/Bellcanada.gml,48,65,1,1,False,False,True,3,0,0.38,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:20:28
gml/Bellsouth.gml,51,66,1,1,False,False,True,3,0,0.384,0,UNSAT,False,0.624,0.58,0.03,99,108200,105.66,2026-07-05T16:20:31
gml/Belnet.gml,22,33,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:20:32
gml/Belnet2003.gml,23,43,1,1,False,False,True,3,0,0.366,0,UNSAT,False,0.344,0.31,0.03,99,67956,66.36,2026-07-05T16:20:34
gml/Belnet2004.gml,23,43,1,1,False,False,True,3,0,0.371,0,UNSAT,False,0.351,0.33,0.01,99,68464,66.86,2026-07-05T16:20:35
gml/Belnet2005.gml,23,44,1,1,False,False,True,3,0,0.374,0,UNSAT,False,0.342,0.33,0.0,99,68620,67.01,2026-07-05T16:20:35
gml/Belnet2006.gml,23,44,1,1,False,False,True,3,0,0.373,0,UNSAT,False,0.341,0.32,0.01,99,68480,66.88,2026-07-05T16:20:36
gml/Belnet2007.gml,21,31,1,1,False,False,True,3,0,0.373,0,UNSAT,False,0.135,0.12,0.0,99,49604,48.44,2026-07-05T16:20:37
gml/Belnet2008.gml,21,31,1,1,False,False,True,3,0,0.363,0,UNSAT,False,0.133,0.12,0.01,100,49912,48.74,2026-07-05T16:20:37
gml/Belnet2009.gml,21,31,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:20:38
gml/Belnet2010.gml,22,32,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:20:40
gml/BeyondTheNetwork.gml,53,65,1,1,False,False,True,3,0,0.381,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:20:43
gml/Bics.gml,33,48,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:20:45
gml/Biznet.gml,29,33,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:20:47
gml/Bren.gml,37,38,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:20:50
gml/BsonetEurope.gml,18,24,1,1,False,False,True,3,0,0.364,0,UNSAT,False,0.077,0.07,0.0,100,41664,40.69,2026-07-05T16:20:52
gml/BtAsiaPac.gml,20,31,1,1,False,False,True,3,0,0.361,0,UNSAT,False,0.132,0.11,0.01,99,50864,49.67,2026-07-05T16:20:53
gml/BtEurope.gml,24,37,1,1,False,False,True,3,0,0.369,0,UNSAT,False,0.392,0.36,0.02,100,85144,83.15,2026-07-05T16:20:53
gml/BtLatinAmerica.gml,51,50,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:20:54
gml/BtNorthAmerica.gml,36,76,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:20:56
gml/Canerie.gml,32,41,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:20:59
gml/Carnet.gml,44,43,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:21:01
gml/Cernet.gml,41,59,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:21:03
gml/Cesnet1993.gml,10,9,1,1,False,False,True,3,0,0.362,0,UNSAT,False,0.064,0.06,0.0,100,38388,37.49,2026-07-05T16:21:06
gml/Cesnet1997.gml,13,12,1,1,False,False,True,3,0,0.406,0,UNSAT,False,0.043,0.03,0.0,100,37308,36.43,2026-07-05T16:21:06
gml/Cesnet1999.gml,13,12,1,1,False,False,True,3,0,0.401,0,UNSAT,False,0.073,0.06,0.01,100,40820,39.86,2026-07-05T16:21:07
gml/Cesnet2.gml,30,42,1,1,False,False,True,3,0,0.368,0,UNSAT,False,0.203,0.18,0.01,99,70316,68.67,2026-07-05T16:21:07
gml/Cesnet2001.gml,23,23,1,1,False,False,True,3,0,0.361,0,UNSAT,False,0.096,0.08,0.0,98,45112,44.05,2026-07-05T16:21:08
gml/Cesnet200304.gml,29,33,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:21:08
gml/Cesnet200511.gml,39,44,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:21:10
gml/Cesnet200603.gml,39,44,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:21:13
gml/Cesnet200706.gml,44,51,1,1,False,False,True,3,0,0.382,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:21:15
gml/Cesnet201006.gml,52,63,1,1,False,False,True,3,0,0.45,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:21:18
gml/Chinanet.gml,42,66,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:21:20
gml/Claranet.gml,15,18,1,1,False,False,True,3,0,0.361,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:21:22
gml/Cogentco.gml,197,245,1,1,False,False,True,3,0,0.612,-9,TIMEOUT,True,2.027,,,,,,2026-07-05T16:21:25
gml/Colt.gml,153,191,1,1,False,False,True,3,0,0.5,-9,TIMEOUT,True,2.02,,,,,,2026-07-05T16:21:27
gml/Columbus.gml,70,85,1,1,False,False,True,3,0,0.394,-9,TIMEOUT,True,2.017,,,,,,2026-07-05T16:21:30
gml/Compuserve.gml,14,17,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:21:32
gml/CrlNetworkServices.gml,33,38,1,1,False,False,True,3,0,0.374,0,UNSAT,False,0.27,0.24,0.01,99,71580,69.9,2026-07-05T16:21:35
gml/Cudi.gml,51,52,1,1,False,False,True,3,0,0.38,0,UNSAT,False,0.611,0.58,0.02,99,104780,102.32,2026-07-05T16:21:35
gml/Cwix.gml,36,41,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:21:36
gml/Cynet.gml,30,29,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:21:39
gml/Darkstrand.gml,28,31,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:21:41
gml/Dataxchange.gml,6,11,1,1,False,False,True,3,0,0.361,0,UNSAT,False,0.038,0.02,0.01,97,35880,35.04,2026-07-05T16:21:44
gml/Deltacom.gml,113,183,1,1,False,False,True,3,0,0.438,-9,TIMEOUT,True,2.036,,,,,,2026-07-05T16:21:44
gml/DeutscheTelekom.gml,39,62,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:21:46
gml/DeutscheTelekomIpTransitIpPopsOnly.gml,39,62,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:21:49
gml/Dfn.gml,58,87,1,1,False,False,True,3,0,0.419,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:21:51
gml/DialtelecomCz.gml,193,151,1,1,False,False,True,3,0,0.561,-9,TIMEOUT,True,2.02,,,,,,2026-07-05T16:21:54
gml/Digex.gml,31,38,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:21:56
gml/Easynet.gml,19,29,1,1,False,False,True,3,0,0.36,0,UNSAT,False,0.084,0.07,0.0,98,44036,43.0,2026-07-05T16:21:59
gml/Eenet.gml,13,16,1,1,False,False,True,3,0,0.362,0,UNSAT,False,0.053,0.05,0.0,100,38648,37.74,2026-07-05T16:21:59
gml/EliBackbone.gml,20,30,1,1,False,False,True,3,0,0.372,0,UNSAT,False,0.212,0.19,0.01,99,55564,54.26,2026-07-05T16:21:59
gml/Epoch.gml,6,7,1,1,False,False,True,3,0,0.359,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:22:00
gml/Ernet.gml,30,32,1,1,False,False,True,3,0,0.363,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:02
gml/Esnet.gml,68,92,1,1,False,False,True,3,0,0.386,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:22:05
gml/Eunetworks.gml,15,19,1,1,False,False,True,3,0,0.36,0,UNSAT,False,0.062,0.05,0.0,100,39928,38.99,2026-07-05T16:22:07
gml/Evolink.gml,37,45,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:08
gml/Fatman.gml,17,21,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:10
gml/Fccn.gml,23,27,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:22:12
gml/Forthnet.gml,62,62,1,1,False,False,True,3,0,0.382,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:22:15
gml/Funet.gml,26,31,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,2.004,,,,,,2026-07-05T16:22:17
gml/Gambia.gml,28,28,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:19
gml/Garr.gml,56,74,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:22:22
gml/Garr199901.gml,16,18,1,1,False,False,True,3,0,0.361,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:24
gml/Garr199904.gml,23,25,1,1,False,False,True,3,0,0.363,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:22:27
gml/Garr199905.gml,23,25,1,1,False,False,True,3,0,0.367,0,UNSAT,False,0.155,0.13,0.01,99,53672,52.41,2026-07-05T16:22:29
gml/Garr200004.gml,22,24,1,1,False,False,True,3,0,0.359,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:29
gml/Garr200109.gml,22,24,1,1,False,False,True,3,0,0.378,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:32
gml/Garr200112.gml,24,26,1,1,False,False,True,3,0,0.376,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:34
gml/Garr200212.gml,27,29,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:22:37
gml/Garr200404.gml,22,24,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:22:39
gml/Garr200902.gml,54,71,1,1,False,False,True,3,0,0.378,-9,TIMEOUT,True,2.014,,,,,,2026-07-05T16:22:41
gml/Garr200908.gml,54,68,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:22:44
gml/Garr200909.gml,55,69,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:22:46
gml/Garr200912.gml,54,68,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:22:49
gml/Garr201001.gml,54,68,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:22:51
gml/Garr201003.gml,54,71,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:22:53
gml/Garr201004.gml,54,71,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:22:56
gml/Garr201005.gml,55,72,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:22:58
gml/Garr201007.gml,55,74,1,1,False,False,True,3,0,0.386,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:23:00
gml/Garr201008.gml,55,74,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:23:03
gml/Garr201010.gml,56,75,1,1,False,False,True,3,0,0.383,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:23:05
gml/Garr201012.gml,56,75,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:23:08
gml/Garr201101.gml,56,76,1,1,False,False,True,3,0,0.38,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:23:10
gml/Garr201102.gml,57,77,1,1,False,False,True,3,0,0.385,0,UNSAT,False,1.267,1.2,0.06,100,161500,157.71,2026-07-05T16:23:12
gml/Garr201103.gml,58,81,1,1,False,False,True,3,0,0.38,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:23:14
gml/Garr201104.gml,59,83,1,1,False,False,True,3,0,0.378,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:23:16
gml/Garr201105.gml,59,84,1,1,False,False,True,3,0,0.389,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:23:19
gml/Garr201107.gml,59,85,1,1,False,False,True,3,0,0.388,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:23:21
gml/Garr201108.gml,59,85,1,1,False,False,True,3,0,0.386,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:23:24
gml/Garr201109.gml,59,86,1,1,False,False,True,3,0,0.385,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:23:26
gml/Garr201110.gml,59,87,1,1,False,False,True,3,0,0.383,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:23:28
gml/Garr201111.gml,60,87,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,2.01,,,,,,2026-07-05T16:23:31
gml/Garr201112.gml,61,89,1,1,False,False,True,3,0,0.39,-9,TIMEOUT,True,2.013,,,,,,2026-07-05T16:23:33
gml/Garr201201.gml,61,89,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,2.015,,,,,,2026-07-05T16:23:36
gml/Gblnet.gml,8,7,1,1,False,False,True,3,0,0.357,0,UNSAT,False,0.043,0.03,0.01,100,37208,36.34,2026-07-05T16:23:38
gml/Geant.gml,37,57,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:23:38
gml/Geant2001.gml,27,38,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:23:41
gml/Geant2009.gml,34,52,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:23:43
gml/Geant2010.gml,37,58,1,1,False,False,True,3,0,0.368,0,UNSAT,False,0.367,0.35,0.01,100,70644,68.99,2026-07-05T16:23:46
gml/Geant2011.gml,40,61,1,1,False,False,True,3,0,0.371,0,UNSAT,False,0.339,0.31,0.02,100,82168,80.24,2026-07-05T16:23:46
gml/Geant2012.gml,40,61,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:23:47
gml/Getnet.gml,7,8,1,1,False,False,True,3,0,0.355,0,UNSAT,False,0.034,0.02,0.0,100,36060,35.21,2026-07-05T16:23:49
gml/Globalcenter.gml,9,36,1,1,False,False,True,3,1,0.358,,EXPERIMENT_ERROR,False,,,,,,,2026-07-05T16:23:50
gml/Globenet.gml,67,113,1,1,False,False,True,3,0,0.381,-9,TIMEOUT,True,2.012,,,,,,2026-07-05T16:23:50
gml/Goodnet.gml,17,31,1,1,False,False,True,3,0,0.356,0,UNSAT,False,0.08,0.06,0.01,98,44588,43.54,2026-07-05T16:23:52
gml/Grena.gml,16,15,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:23:53
gml/Gridnet.gml,9,20,1,1,False,False,True,3,0,0.36,0,UNSAT,False,0.056,0.05,0.0,98,36996,36.13,2026-07-05T16:23:55
gml/Grnet.gml,37,47,1,1,False,False,True,3,0,0.361,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:23:56
gml/GtsCe.gml,149,193,1,1,False,False,True,3,0,0.504,-9,TIMEOUT,True,2.022,,,,,,2026-07-05T16:23:58
gml/GtsCzechRepublic.gml,32,33,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:24:01
gml/GtsHungary.gml,30,31,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,2.007,,,,,,2026-07-05T16:24:03
gml/GtsPoland.gml,33,37,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:24:05
gml/GtsRomania.gml,21,24,1,1,False,False,True,3,0,0.362,0,UNSAT,False,0.154,0.14,0.01,99,49656,48.49,2026-07-05T16:24:08
gml/GtsSlovakia.gml,35,37,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:24:08
gml/Harnet.gml,21,25,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:24:11
gml/Heanet.gml,7,13,1,1,False,False,True,3,0,0.364,0,UNSAT,False,0.036,0.02,0.01,97,35556,34.72,2026-07-05T16:24:13
gml/Hibernia.gml,18,22,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.011,,,,,,2026-07-05T16:24:13
gml/HiberniaCanada.gml,13,14,1,1,False,False,True,3,0,0.363,0,UNSAT,False,0.044,0.03,0.0,97,37716,36.83,2026-07-05T16:24:16
gml/HiberniaGlobal.gml,55,81,1,1,False,False,True,3,0,0.378,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:24:16
gml/HiberniaIreland.gml,8,8,1,1,False,False,True,3,0,0.364,0,UNSAT,False,0.041,0.03,0.0,97,36204,35.36,2026-07-05T16:24:19
gml/HiberniaNireland.gml,18,22,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:24:19
gml/HiberniaUk.gml,15,15,1,1,False,False,True,3,0,0.365,0,UNSAT,False,0.056,0.05,0.0,98,38876,37.96,2026-07-05T16:24:21
gml/HiberniaUs.gml,22,29,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:24:22
gml/Highwinds.gml,18,53,1,1,False,False,True,3,0,0.37,0,UNSAT,False,0.19,0.18,0.0,99,52604,51.37,2026-07-05T16:24:24
gml/HostwayInternational.gml,16,21,1,1,False,False,True,3,0,0.363,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:24:25
gml/HurricaneElectric.gml,24,37,1,1,False,False,True,3,0,0.367,0,UNSAT,False,0.157,0.14,0.0,99,51820,50.61,2026-07-05T16:24:27
gml/Ibm.gml,18,24,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,2.005,,,,,,2026-07-05T16:24:28
gml/Iij.gml,37,66,1,1,False,False,True,3,0,0.373,0,UNSAT,False,1.715,1.63,0.08,99,180280,176.05,2026-07-05T16:24:30
gml/Iinet.gml,31,35,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:24:32
gml/Ilan.gml,14,15,1,1,False,False,True,3,0,0.363,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:24:34
gml/IntNetworkmap.gml,89,92,1,1,False,False,True,3,0,0.405,-9,TIMEOUT,True,2.034,,,,,,2026-07-05T16:24:37
gml/Integra.gml,27,36,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,2.008,,,,,,2026-07-05T16:24:39
gml/Intellifiber.gml,73,97,1,1,False,False,True,3,0,0.395,0,UNSAT,False,1.276,1.2,0.07,99,192496,187.98,2026-07-05T16:24:42
gml/Internet2.gml,20,26,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,2.006,,,,,,2026-07-05T16:24:43
gml/Internetmci.gml,19,45,1,1,False,False,True,3,0,0.355,0,UNSAT,False,0.093,0.08,0.0,98,45124,44.07,2026-07-05T16:24:46
gml/Internode.gml,66,78,1,1,False,False,True,3,0,0.387,-9,TIMEOUT,True,2.009,,,,,,2026-07-05T16:24:46
gml/Interoute.gml,110,158,1,1,False,False,True,3,0,0.431,-9,TIMEOUT,True,2.031,,,,,,2026-07-05T16:24:49
