gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,force_unsat,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp,num_repeats
gml/Aarnet.gml,19,24,1,1,True,False,False,3,0,0.384,0,SAT,False,0.043,0.033,0.003,98.0,42268.0,41.277,2026-07-09T19:38:33,3
gml/Abilene.gml,11,14,1,1,True,False,False,3,0,0.397,0,SAT,False,0.015,0.007,0.0,95.0,34653.333,33.84,2026-07-09T19:38:34,3
gml/Abvt.gml,23,31,1,1,True,False,False,3,0,0.387,0,SAT,False,0.049,0.03,0.007,98.0,46121.333,45.04,2026-07-09T19:38:35,3
gml/Aconet.gml,23,31,1,1,True,False,False,3,0,0.394,0,SAT,False,0.058,0.043,0.003,98.667,43012.0,42.003,2026-07-09T19:38:36,3
gml/Agis.gml,25,30,1,1,True,False,False,3,0,0.391,0,SAT,False,0.055,0.03,0.01,98.0,43964.0,42.933,2026-07-09T19:38:38,3
gml/Ai3.gml,10,9,1,1,True,False,False,3,0,0.396,0,SAT,False,0.019,0.007,0.0,96.0,34864.0,34.05,2026-07-09T19:38:39,3
gml/Airtel.gml,16,37,1,1,True,False,False,3,0,0.398,0,SAT,False,0.037,0.02,0.003,97.0,39917.333,38.983,2026-07-09T19:38:40,3
gml/Amres.gml,25,24,1,1,True,False,False,3,0,0.4,0,SAT,False,0.217,0.177,0.03,99.333,150537.333,147.01,2026-07-09T19:38:42,3
gml/Ans.gml,18,25,1,1,True,False,False,3,0,0.391,0,SAT,False,0.024,0.007,0.003,98.333,38261.333,37.363,2026-07-09T19:38:43,3
gml/Arn.gml,30,29,1,1,True,False,False,3,0,0.389,0,SAT,False,0.081,0.063,0.007,98.333,53598.667,52.34,2026-07-09T19:38:45,3
gml/Arnes.gml,34,47,1,1,True,False,False,3,0,0.402,0,SAT,False,0.192,0.157,0.02,99.333,105358.667,102.89,2026-07-09T19:38:46,3
gml/Arpanet196912.gml,4,4,1,1,True,False,False,3,0,0.392,0,SAT,False,0.016,0.0,0.0,97.333,34584.0,33.77,2026-07-09T19:38:48,3
gml/Arpanet19706.gml,9,10,1,1,True,False,False,3,0,0.4,0,SAT,False,0.014,0.0,0.0,100.0,34577.333,33.767,2026-07-09T19:38:49,3
gml/Arpanet19719.gml,18,22,1,1,True,False,False,3,0,0.401,0,SAT,False,0.05,0.04,0.0,100.0,40086.667,39.147,2026-07-09T19:38:50,3
gml/Arpanet19723.gml,25,28,1,1,True,False,False,3,0,0.388,0,SAT,False,0.06,0.043,0.007,98.0,45025.333,43.97,2026-07-09T19:38:52,3
gml/Arpanet19728.gml,29,32,1,1,True,False,False,3,0,0.395,0,SAT,False,0.076,0.06,0.003,98.667,49954.667,48.783,2026-07-09T19:38:53,3
gml/AsnetAm.gml,65,79,1,1,True,False,False,3,0,0.442,0,SAT,False,0.709,0.647,0.05,99.333,158097.333,154.393,2026-07-09T19:38:54,3
gml/Atmnet.gml,21,22,1,1,True,False,False,3,0,0.384,0,SAT,False,0.068,0.053,0.0,98.667,43005.333,41.997,2026-07-09T19:38:58,3
gml/AttMpls.gml,25,57,1,1,True,False,False,3,0,0.402,0,SAT,False,0.083,0.063,0.007,99.333,51732.0,50.52,2026-07-09T19:38:59,3
gml/Azrena.gml,22,25,1,1,True,False,False,3,0,0.416,0,SAT,False,0.047,0.03,0.007,99.0,46738.667,45.643,2026-07-09T19:39:01,3
gml/BackboneSerbiaMontenegro.gml,6,6,1,1,True,False,False,3,0,0.401,0,SAT,False,0.012,0.0,0.003,100.0,34324.0,33.52,2026-07-09T19:39:02,3
gml/Bandcon.gml,22,28,1,1,True,False,False,3,0,0.396,0,SAT,False,0.048,0.03,0.007,98.0,40844.0,39.887,2026-07-09T19:39:03,3
gml/Basnet.gml,7,6,1,1,True,False,False,3,0,0.41,0,SAT,False,0.013,0.003,0.0,93.333,34508.0,33.697,2026-07-09T19:39:05,3
gml/Bbnplanet.gml,27,28,1,1,True,False,False,3,0,0.401,0,SAT,False,0.065,0.047,0.007,98.667,51528.0,50.32,2026-07-09T19:39:06,3
gml/Bellcanada.gml,48,65,1,1,True,False,False,3,0,0.394,0,SAT,False,0.412,0.36,0.037,99.333,124157.333,121.247,2026-07-09T19:39:07,3
gml/Bellsouth.gml,51,66,1,1,True,False,False,3,0,0.391,0,SAT,False,0.288,0.26,0.013,99.333,85517.333,83.517,2026-07-09T19:39:10,3
gml/Belnet.gml,22,33,1,1,True,False,False,3,0,0.399,0,SAT,False,0.038,0.02,0.003,100.0,43652.0,42.627,2026-07-09T19:39:12,3
gml/Belnet2003.gml,23,43,1,1,True,False,False,3,0,0.379,0,SAT,False,0.057,0.043,0.0,98.0,44846.667,43.797,2026-07-09T19:39:13,3
gml/Belnet2004.gml,23,43,1,1,True,False,False,3,0,0.391,0,SAT,False,0.056,0.047,0.003,98.0,44850.667,43.8,2026-07-09T19:39:14,3
gml/Belnet2005.gml,23,44,1,1,True,False,False,3,0,0.395,0,SAT,False,0.058,0.04,0.003,100.0,44738.667,43.693,2026-07-09T19:39:16,3
gml/Belnet2006.gml,23,44,1,1,True,False,False,3,0,0.385,0,SAT,False,0.056,0.043,0.0,98.0,44920.0,43.867,2026-07-09T19:39:17,3
gml/Belnet2007.gml,21,31,1,1,True,False,False,3,0,0.401,0,SAT,False,0.087,0.06,0.013,98.667,62604.0,61.133,2026-07-09T19:39:19,3
gml/Belnet2008.gml,21,31,1,1,True,False,False,3,0,0.386,0,SAT,False,0.088,0.07,0.003,98.667,62273.333,60.813,2026-07-09T19:39:20,3
gml/Belnet2009.gml,21,31,1,1,True,False,False,3,0,0.397,0,SAT,False,0.027,0.017,0.0,97.333,40234.667,39.29,2026-07-09T19:39:21,3
gml/Belnet2010.gml,22,32,1,1,True,False,False,3,0,0.393,0,SAT,False,0.045,0.027,0.007,99.0,45308.0,44.247,2026-07-09T19:39:23,3
gml/BeyondTheNetwork.gml,53,65,1,1,True,False,False,3,0,0.408,0,SAT,False,0.339,0.307,0.02,99.333,100133.333,97.787,2026-07-09T19:39:24,3
gml/Bics.gml,33,48,1,1,True,False,False,3,0,0.403,0,SAT,False,0.186,0.157,0.02,99.667,78456.0,76.617,2026-07-09T19:39:26,3
gml/Biznet.gml,29,33,1,1,True,False,False,3,0,0.398,0,SAT,False,0.085,0.067,0.007,98.667,54136.0,52.867,2026-07-09T19:39:28,3
gml/Bren.gml,37,38,1,1,True,False,False,3,0,0.409,0,SAT,False,0.22,0.193,0.017,99.333,101412.0,99.037,2026-07-09T19:39:29,3
gml/BsonetEurope.gml,18,24,1,1,True,False,False,3,0,0.396,0,SAT,False,0.045,0.03,0.0,97.0,38938.667,38.027,2026-07-09T19:39:31,3
gml/BtAsiaPac.gml,20,31,1,1,True,False,False,3,0,0.376,0,SAT,False,0.034,0.02,0.0,100.0,40960.0,40.0,2026-07-09T19:39:33,3
gml/BtEurope.gml,24,37,1,1,True,False,False,3,0,0.405,0,SAT,False,0.062,0.043,0.007,97.333,45032.0,43.977,2026-07-09T19:39:34,3
gml/BtLatinAmerica.gml,51,50,1,1,True,False,False,3,0,0.421,0,SAT,False,0.185,0.163,0.01,99.667,64441.333,62.93,2026-07-09T19:39:35,3
gml/BtNorthAmerica.gml,36,76,1,1,True,False,False,3,0,0.391,0,SAT,False,0.1,0.083,0.007,98.667,47592.0,46.477,2026-07-09T19:39:37,3
gml/Canerie.gml,32,41,1,1,True,False,False,3,0,0.394,0,SAT,False,0.126,0.107,0.007,99.0,53034.667,51.793,2026-07-09T19:39:39,3
gml/Carnet.gml,44,43,1,1,True,False,False,3,0,0.391,0,SAT,False,0.201,0.177,0.01,99.667,76774.667,74.973,2026-07-09T19:39:40,3
gml/Cernet.gml,41,59,1,1,True,False,False,3,0,0.389,0,SAT,False,0.16,0.127,0.02,100.0,62362.667,60.9,2026-07-09T19:39:42,3
gml/Cesnet1993.gml,10,9,1,1,True,False,False,3,0,0.384,0,SAT,False,0.016,0.003,0.0,95.0,34906.667,34.09,2026-07-09T19:39:44,3
gml/Cesnet1997.gml,13,12,1,1,True,False,False,3,0,0.394,0,SAT,False,0.027,0.01,0.003,96.0,36176.0,35.33,2026-07-09T19:39:45,3
gml/Cesnet1999.gml,13,12,1,1,True,False,False,3,0,0.399,0,SAT,False,0.032,0.023,0.0,98.667,36413.333,35.56,2026-07-09T19:39:46,3
gml/Cesnet2.gml,30,42,1,1,True,False,False,3,0,0.408,0,SAT,False,0.086,0.067,0.007,99.333,54444.0,53.167,2026-07-09T19:39:47,3
gml/Cesnet2001.gml,23,23,1,1,True,False,False,3,0,0.407,0,SAT,False,0.048,0.03,0.003,99.0,42684.0,41.683,2026-07-09T19:39:49,3
gml/Cesnet200304.gml,29,33,1,1,True,False,False,3,0,0.374,0,SAT,False,0.066,0.047,0.007,99.333,52605.333,51.373,2026-07-09T19:39:50,3
gml/Cesnet200511.gml,39,44,1,1,True,False,False,3,0,0.385,0,SAT,False,0.151,0.133,0.01,99.0,56421.333,55.097,2026-07-09T19:39:52,3
gml/Cesnet200603.gml,39,44,1,1,True,False,False,3,0,0.411,0,SAT,False,0.15,0.12,0.013,99.333,56248.0,54.93,2026-07-09T19:39:53,3
gml/Cesnet200706.gml,44,51,1,1,True,False,False,3,0,0.396,0,SAT,False,0.147,0.127,0.013,99.333,59910.667,58.51,2026-07-09T19:39:55,3
gml/Cesnet201006.gml,52,63,1,1,True,False,False,3,0,0.418,0,SAT,False,0.322,0.293,0.017,99.0,87726.667,85.67,2026-07-09T19:39:56,3
gml/Chinanet.gml,42,66,1,1,True,False,False,3,0,0.395,0,SAT,False,0.166,0.143,0.013,99.333,64816.0,63.297,2026-07-09T19:39:59,3
gml/Claranet.gml,15,18,1,1,True,False,False,3,0,0.394,0,SAT,False,0.025,0.01,0.0,96.667,36558.667,35.7,2026-07-09T19:40:00,3
gml/Cogentco.gml,197,245,1,1,True,False,False,3,0,0.668,-9,TIMEOUT,True,30.151,,,,,,2026-07-09T19:40:02,3
gml/Colt.gml,153,191,1,1,True,False,False,3,0,0.507,-9,TIMEOUT,True,30.152,,,,,,2026-07-09T19:41:34,3
gml/Columbus.gml,70,85,1,1,True,False,False,3,0,0.395,0,SAT,False,1.649,1.543,0.09,99.667,403128.0,393.677,2026-07-09T19:43:06,3
gml/Compuserve.gml,14,17,1,1,True,False,False,3,0,0.378,0,SAT,False,0.033,0.02,0.0,98.667,36034.667,35.19,2026-07-09T19:43:12,3
