gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,force_unsat,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp,num_repeats
gml/BeyondTheNetwork.gml,53,65,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T00:53:11,1
gml/Bics.gml,33,48,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,10.005,,,,,,2026-07-10T00:53:21,1
gml/Biznet.gml,29,33,1,1,False,False,True,3,0,0.395,-9,TIMEOUT,True,10.02,,,,,,2026-07-10T00:53:32,1
gml/Bren.gml,37,38,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:53:42,1
gml/BsonetEurope.gml,18,24,1,1,False,False,True,3,0,0.379,0,UNSAT,False,0.158,0.08,0.07,100,41388,40.42,2026-07-10T00:53:53,1
gml/BtAsiaPac.gml,20,31,1,1,False,False,True,3,0,0.369,0,UNSAT,False,0.211,0.19,0.01,100,50452,49.27,2026-07-10T00:53:53,1
gml/BtEurope.gml,24,37,1,1,False,False,True,3,0,0.361,0,UNSAT,False,0.302,0.28,0.01,100,54556,53.28,2026-07-10T00:53:54,1
gml/BtLatinAmerica.gml,51,50,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:53:54,1
gml/BtNorthAmerica.gml,36,76,1,1,False,False,True,3,0,0.378,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T00:54:05,1
gml/Canerie.gml,32,41,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:54:15,1
gml/Carnet.gml,44,43,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T00:54:25,1
gml/Cernet.gml,41,59,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.018,,,,,,2026-07-10T00:54:36,1
gml/Cesnet1993.gml,10,9,1,1,False,False,True,3,0,0.357,0,UNSAT,False,0.096,0.08,0.0,100,37320,36.45,2026-07-10T00:54:46,1
gml/Cesnet1997.gml,13,12,1,1,False,False,True,3,0,0.362,0,UNSAT,False,0.059,0.04,0.01,98,36796,35.93,2026-07-10T00:54:47,1
gml/Cesnet1999.gml,13,12,1,1,False,False,True,3,0,0.372,0,UNSAT,False,0.103,0.09,0.0,99,38072,37.18,2026-07-10T00:54:47,1
gml/Cesnet2.gml,30,42,1,1,False,False,True,3,0,0.381,0,UNSAT,False,0.205,0.19,0.01,99,54060,52.79,2026-07-10T00:54:48,1
gml/Cesnet2001.gml,23,23,1,1,False,False,True,3,0,0.373,0,UNSAT,False,0.172,0.16,0.0,99,43220,42.21,2026-07-10T00:54:48,1
gml/Cesnet200304.gml,29,33,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:54:49,1
gml/Cesnet200511.gml,39,44,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:54:59,1
gml/Cesnet200603.gml,39,44,1,1,False,False,True,3,0,0.384,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:55:09,1
gml/Cesnet200706.gml,44,51,1,1,False,False,True,3,0,0.383,-9,TIMEOUT,True,10.021,,,,,,2026-07-10T00:55:20,1
gml/Cesnet201006.gml,52,63,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T00:55:30,1
gml/Chinanet.gml,42,66,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T00:55:41,1
gml/Claranet.gml,15,18,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T00:55:51,1
gml/Cogentco.gml,197,245,1,1,False,False,True,3,0,0.627,-9,TIMEOUT,True,10.095,,,,,,2026-07-10T00:56:01,1
gml/Colt.gml,153,191,1,1,False,False,True,3,0,0.517,-9,TIMEOUT,True,10.067,,,,,,2026-07-10T00:56:12,1
gml/Columbus.gml,70,85,1,1,False,False,True,3,0,0.395,-9,TIMEOUT,True,10.026,,,,,,2026-07-10T00:56:23,1
gml/Compuserve.gml,14,17,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T00:56:33,1
gml/CrlNetworkServices.gml,33,38,1,1,False,False,True,3,0,0.37,0,UNSAT,False,0.28,0.26,0.01,99,61324,59.89,2026-07-10T00:56:44,1
gml/Cudi.gml,51,52,1,1,False,False,True,3,0,0.377,0,UNSAT,False,0.419,0.39,0.02,100,71812,70.13,2026-07-10T00:56:44,1
gml/Cwix.gml,36,41,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T00:56:45,1
gml/Cynet.gml,30,29,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:56:55,1
gml/Darkstrand.gml,28,31,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:57:06,1
gml/Dataxchange.gml,6,11,1,1,False,False,True,3,0,0.359,0,UNSAT,False,0.065,0.05,0.0,98,35468,34.64,2026-07-10T00:57:16,1
gml/Deltacom.gml,113,183,1,1,False,False,True,3,0,0.439,-9,TIMEOUT,True,10.059,,,,,,2026-07-10T00:57:17,1
gml/DeutscheTelekom.gml,39,62,1,1,False,False,True,3,0,0.391,-9,TIMEOUT,True,10.018,,,,,,2026-07-10T00:57:27,1
gml/DeutscheTelekomIpTransitIpPopsOnly.gml,39,62,1,1,False,False,True,3,0,0.376,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T00:57:38,1
gml/Dfn.gml,58,87,1,1,False,False,True,3,0,0.387,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T00:57:48,1
gml/DialtelecomCz.gml,193,151,1,1,False,False,True,3,0,0.562,-9,TIMEOUT,True,10.077,,,,,,2026-07-10T00:57:58,1
gml/Digex.gml,31,38,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T00:58:09,1
gml/Easynet.gml,19,29,1,1,False,False,True,3,0,0.443,0,UNSAT,False,0.108,0.1,0.0,100,42440,41.45,2026-07-10T00:58:19,1
gml/Eenet.gml,13,16,1,1,False,False,True,3,0,0.41,0,UNSAT,False,0.124,0.11,0.0,99,38380,37.48,2026-07-10T00:58:20,1
gml/EliBackbone.gml,20,30,1,1,False,False,True,3,0,0.382,0,UNSAT,False,0.22,0.2,0.01,100,47004,45.9,2026-07-10T00:58:20,1
gml/Epoch.gml,6,7,1,1,False,False,True,3,0,0.398,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T00:58:21,1
gml/Ernet.gml,30,32,1,1,False,False,True,3,0,0.376,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:58:31,1
gml/Esnet.gml,68,92,1,1,False,False,True,3,0,0.401,-9,TIMEOUT,True,10.02,,,,,,2026-07-10T00:58:42,1
gml/Eunetworks.gml,15,19,1,1,False,False,True,3,0,0.377,0,UNSAT,False,0.073,0.06,0.0,98,37716,36.83,2026-07-10T00:58:52,1
gml/Evolink.gml,37,45,1,1,False,False,True,3,0,0.389,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T00:58:53,1
gml/Fatman.gml,17,21,1,1,False,False,True,3,0,0.418,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T00:59:03,1
gml/Fccn.gml,23,27,1,1,False,False,True,3,0,0.381,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T00:59:14,1
gml/Forthnet.gml,62,62,1,1,False,False,True,3,0,0.39,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T00:59:24,1
gml/Funet.gml,26,31,1,1,False,False,True,3,0,0.427,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T00:59:34,1
gml/Gambia.gml,28,28,1,1,False,False,True,3,0,0.394,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T00:59:45,1
gml/Garr.gml,56,74,1,1,False,False,True,3,0,0.392,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T00:59:55,1
gml/Garr199901.gml,16,18,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:00:06,1
gml/Garr199904.gml,23,25,1,1,False,False,True,3,0,0.368,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:00:16,1
gml/Garr199905.gml,23,25,1,1,False,False,True,3,0,0.371,0,UNSAT,False,0.176,0.16,0.01,99,44664,43.62,2026-07-10T01:00:26,1
gml/Garr200004.gml,22,24,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:00:27,1
gml/Garr200109.gml,22,24,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T01:00:37,1
gml/Garr200112.gml,24,26,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:00:48,1
gml/Garr200212.gml,27,29,1,1,False,False,True,3,0,0.362,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:00:58,1
gml/Garr200404.gml,22,24,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:01:08,1
gml/Garr200902.gml,54,71,1,1,False,False,True,3,0,0.382,-9,TIMEOUT,True,10.02,,,,,,2026-07-10T01:01:19,1
gml/Garr200908.gml,54,68,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,10.019,,,,,,2026-07-10T01:01:29,1
gml/Garr200909.gml,55,69,1,1,False,False,True,3,0,0.386,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:01:40,1
gml/Garr200912.gml,54,68,1,1,False,False,True,3,0,0.381,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T01:01:50,1
gml/Garr201001.gml,54,68,1,1,False,False,True,3,0,0.401,-9,TIMEOUT,True,10.018,,,,,,2026-07-10T01:02:00,1
gml/Garr201003.gml,54,71,1,1,False,False,True,3,0,0.395,-9,TIMEOUT,True,10.018,,,,,,2026-07-10T01:02:11,1
gml/Garr201004.gml,54,71,1,1,False,False,True,3,0,0.385,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:02:21,1
gml/Garr201005.gml,55,72,1,1,False,False,True,3,0,0.382,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T01:02:32,1
gml/Garr201007.gml,55,74,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:02:42,1
gml/Garr201008.gml,55,74,1,1,False,False,True,3,0,0.39,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T01:02:52,1
gml/Garr201010.gml,56,75,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T01:03:03,1
gml/Garr201012.gml,56,75,1,1,False,False,True,3,0,0.384,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T01:03:13,1
gml/Garr201101.gml,56,76,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T01:03:24,1
gml/Garr201102.gml,57,77,1,1,False,False,True,3,0,0.374,0,UNSAT,False,0.858,0.83,0.02,99,108976,106.42,2026-07-10T01:03:34,1
gml/Garr201103.gml,58,81,1,1,False,False,True,3,0,0.381,-9,TIMEOUT,True,10.038,,,,,,2026-07-10T01:03:35,1
gml/Garr201104.gml,59,83,1,1,False,False,True,3,0,0.382,-9,TIMEOUT,True,10.02,,,,,,2026-07-10T01:03:46,1
gml/Garr201105.gml,59,84,1,1,False,False,True,3,0,0.41,-9,TIMEOUT,True,10.018,,,,,,2026-07-10T01:03:56,1
gml/Garr201107.gml,59,85,1,1,False,False,True,3,0,0.402,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T01:04:07,1
gml/Garr201108.gml,59,85,1,1,False,False,True,3,0,0.382,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T01:04:17,1
gml/Garr201109.gml,59,86,1,1,False,False,True,3,0,0.387,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T01:04:27,1
gml/Garr201110.gml,59,87,1,1,False,False,True,3,0,0.381,-9,TIMEOUT,True,10.018,,,,,,2026-07-10T01:04:38,1
gml/Garr201111.gml,60,87,1,1,False,False,True,3,0,0.383,-9,TIMEOUT,True,10.019,,,,,,2026-07-10T01:04:48,1
gml/Garr201112.gml,61,89,1,1,False,False,True,3,0,0.381,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:04:59,1
gml/Garr201201.gml,61,89,1,1,False,False,True,3,0,0.384,-9,TIMEOUT,True,10.019,,,,,,2026-07-10T01:05:09,1
gml/Gblnet.gml,8,7,1,1,False,False,True,3,0,0.366,0,UNSAT,False,0.055,0.04,0.0,98,36316,35.46,2026-07-10T01:05:19,1
gml/Geant.gml,37,57,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,10.008,,,,,,2026-07-10T01:05:20,1
gml/Geant2001.gml,27,38,1,1,False,False,True,3,0,0.376,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:05:30,1
gml/Geant2009.gml,34,52,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:05:41,1
gml/Geant2010.gml,37,58,1,1,False,False,True,3,0,0.378,0,UNSAT,False,0.636,0.61,0.01,100,68048,66.45,2026-07-10T01:05:51,1
gml/Geant2011.gml,40,61,1,1,False,False,True,3,0,0.373,0,UNSAT,False,0.499,0.47,0.01,99,71536,69.86,2026-07-10T01:05:52,1
gml/Geant2012.gml,40,61,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:05:53,1
gml/Getnet.gml,7,8,1,1,False,False,True,3,0,0.36,0,UNSAT,False,0.063,0.05,0.0,100,36052,35.21,2026-07-10T01:06:03,1
gml/Globalcenter.gml,9,36,1,1,False,False,True,3,1,0.364,,EXPERIMENT_ERROR,False,,,,,,,2026-07-10T01:06:04,1
gml/Globenet.gml,67,113,1,1,False,False,True,3,0,0.39,-9,TIMEOUT,True,10.011,,,,,,2026-07-10T01:06:04,1
gml/Goodnet.gml,17,31,1,1,False,False,True,3,0,0.38,0,UNSAT,False,0.121,0.11,0.0,99,43624,42.6,2026-07-10T01:06:14,1
gml/Grena.gml,16,15,1,1,False,False,True,3,0,0.36,-9,TIMEOUT,True,10.005,,,,,,2026-07-10T01:06:15,1
gml/Gridnet.gml,9,20,1,1,False,False,True,3,0,0.359,0,UNSAT,False,0.106,0.09,0.01,100,37208,36.34,2026-07-10T01:06:25,1
gml/Grnet.gml,37,47,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:06:26,1
gml/GtsCe.gml,149,193,1,1,False,False,True,3,0,0.505,-9,TIMEOUT,True,10.062,,,,,,2026-07-10T01:06:36,1
gml/GtsCzechRepublic.gml,32,33,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:06:47,1
gml/GtsHungary.gml,30,31,1,1,False,False,True,3,0,0.374,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:06:57,1
gml/GtsPoland.gml,33,37,1,1,False,False,True,3,0,0.375,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:07:07,1
gml/GtsRomania.gml,21,24,1,1,False,False,True,3,0,0.379,0,UNSAT,False,0.303,0.28,0.01,100,49000,47.85,2026-07-10T01:07:18,1
gml/GtsSlovakia.gml,35,37,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:07:19,1
gml/Harnet.gml,21,25,1,1,False,False,True,3,0,0.387,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:07:29,1
gml/Heanet.gml,7,13,1,1,False,False,True,3,0,0.363,0,UNSAT,False,0.066,0.06,0.0,100,35800,34.96,2026-07-10T01:07:39,1
gml/Hibernia.gml,18,22,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T01:07:40,1
gml/HiberniaCanada.gml,13,14,1,1,False,False,True,3,0,0.367,0,UNSAT,False,0.064,0.05,0.0,100,37116,36.25,2026-07-10T01:07:50,1
gml/HiberniaGlobal.gml,55,81,1,1,False,False,True,3,0,0.386,-9,TIMEOUT,True,10.018,,,,,,2026-07-10T01:07:51,1
gml/HiberniaIreland.gml,8,8,1,1,False,False,True,3,0,0.363,0,UNSAT,False,0.06,0.05,0.0,100,35860,35.02,2026-07-10T01:08:01,1
gml/HiberniaNireland.gml,18,22,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:08:01,1
gml/HiberniaUk.gml,15,15,1,1,False,False,True,3,0,0.371,0,UNSAT,False,0.074,0.05,0.01,100,38052,37.16,2026-07-10T01:08:12,1
gml/HiberniaUs.gml,22,29,1,1,False,False,True,3,0,0.379,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:08:12,1
gml/Highwinds.gml,18,53,1,1,False,False,True,3,0,0.372,0,UNSAT,False,0.232,0.22,0.0,100,48012,46.89,2026-07-10T01:08:23,1
gml/HostwayInternational.gml,16,21,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:08:23,1
gml/HurricaneElectric.gml,24,37,1,1,False,False,True,3,0,0.364,0,UNSAT,False,0.156,0.14,0.01,99,46644,45.55,2026-07-10T01:08:34,1
gml/Ibm.gml,18,24,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T01:08:34,1
gml/Iij.gml,37,66,1,1,False,False,True,3,0,0.39,0,UNSAT,False,2.096,2.05,0.04,99,117544,114.79,2026-07-10T01:08:45,1
gml/Iinet.gml,31,35,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:08:47,1
gml/Ilan.gml,14,15,1,1,False,False,True,3,0,0.38,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:08:57,1
gml/IntNetworkmap.gml,89,92,1,1,False,False,True,3,0,0.411,-9,TIMEOUT,True,10.05,,,,,,2026-07-10T01:09:08,1
gml/Integra.gml,27,36,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:09:18,1
gml/Intellifiber.gml,73,97,1,1,False,False,True,3,0,0.426,0,UNSAT,False,0.839,0.81,0.02,99,138404,135.16,2026-07-10T01:09:29,1
gml/Internet2.gml,20,26,1,1,False,False,True,3,0,0.371,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:09:30,1
gml/Internetmci.gml,19,45,1,1,False,False,True,3,0,0.364,0,UNSAT,False,0.153,0.13,0.01,99,44704,43.66,2026-07-10T01:09:40,1
gml/Internode.gml,66,78,1,1,False,False,True,3,0,0.392,-9,TIMEOUT,True,10.017,,,,,,2026-07-10T01:09:41,1
gml/Interoute.gml,110,158,1,1,False,False,True,3,0,0.428,-9,TIMEOUT,True,10.045,,,,,,2026-07-10T01:09:51,1
gml/Intranetwork.gml,39,53,1,1,False,False,True,3,0,0.376,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T01:10:02,1
gml/Ion.gml,125,150,1,1,False,False,True,3,0,0.473,-9,TIMEOUT,True,10.031,,,,,,2026-07-10T01:10:12,1
gml/IowaStatewideFiberMap.gml,33,41,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:10:23,1
gml/Iris.gml,51,64,1,1,False,False,True,3,0,0.373,-9,TIMEOUT,True,10.016,,,,,,2026-07-10T01:10:33,1
gml/Istar.gml,23,23,1,1,False,False,True,3,0,0.366,0,UNSAT,False,0.23,0.22,0.0,100,51552,50.34,2026-07-10T01:10:43,1
gml/Itnet.gml,11,10,1,1,False,False,True,3,0,0.379,0,UNSAT,False,0.089,0.08,0.0,100,37672,36.79,2026-07-10T01:10:44,1
gml/JanetExternal.gml,12,10,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:10:44,1
gml/Janetbackbone.gml,29,45,1,1,False,False,True,3,0,0.367,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:10:55,1
gml/Janetlense.gml,20,40,1,1,False,False,True,3,0,0.364,0,UNSAT,False,0.545,0.53,0.01,99,53536,52.28,2026-07-10T01:11:05,1
gml/Jgn2Plus.gml,18,17,1,1,False,False,True,3,0,0.37,0,UNSAT,False,0.224,0.2,0.01,99,45408,44.34,2026-07-10T01:11:06,1
gml/Karen.gml,25,30,1,1,False,False,True,3,0,0.369,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:11:07,1
gml/Kdl.gml,754,899,1,1,False,False,True,3,0,9.204,-9,TIMEOUT,True,10.431,,,,,,2026-07-10T01:11:17,1
gml/KentmanApr2007.gml,23,24,1,1,False,False,True,3,0,0.372,-9,TIMEOUT,True,10.015,,,,,,2026-07-10T01:11:37,1
gml/KentmanAug2005.gml,28,29,1,1,False,False,True,3,0,0.365,-9,TIMEOUT,True,10.014,,,,,,2026-07-10T01:11:47,1
gml/KentmanFeb2008.gml,26,28,1,1,False,False,True,3,0,0.366,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T01:11:57,1
gml/KentmanJan2011.gml,38,39,1,1,False,False,True,3,0,0.37,-9,TIMEOUT,True,10.013,,,,,,2026-07-10T01:12:08,1
gml/KentmanJul2005.gml,16,17,1,1,False,False,True,3,0,0.378,0,UNSAT,False,0.3,0.29,0.0,99,43136,42.12,2026-07-10T01:12:18,1
gml/Kreonet.gml,13,12,1,1,False,False,True,3,0,0.387,0,UNSAT,False,0.116,0.1,0.0,99,37512,36.63,2026-07-10T01:12:19,1
gml/LambdaNet.gml,42,46,1,1,False,False,True,3,0,0.377,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:12:19,1
gml/Latnet.gml,69,74,1,1,False,False,True,3,0,0.391,-9,TIMEOUT,True,10.023,,,,,,2026-07-10T01:12:30,1
gml/Layer42.gml,6,7,1,1,False,False,True,3,0,0.364,-9,TIMEOUT,True,10.012,,,,,,2026-07-10T01:12:40,1
