gml_file,num_nodes,num_edges,num_bad,num_good,full,expand_indices,force_unsat,seed,experiment_returncode,experiment_time_s,nksynth_returncode,verdict,timed_out,wall_time_s,user_time_s,sys_time_s,cpu_percent,max_rss_kb,max_rss_mb,timestamp,num_repeats
gml/DialtelecomCz.gml,193,151,1,3,False,False,False,3,0,0.554,-9,TIMEOUT,True,30.084,,,,,,2026-07-09T21:38:43,3
gml/Digex.gml,31,38,1,3,False,False,False,3,0,0.368,0,SAT,False,0.155,0.137,0.01,99.333,58932.0,57.553,2026-07-09T21:40:15,3
gml/Easynet.gml,19,29,1,3,False,False,False,3,0,0.362,0,SAT,False,0.045,0.033,0.007,98.0,42642.667,41.643,2026-07-09T21:40:16,3
gml/Eenet.gml,13,16,1,3,False,False,False,3,0,0.361,0,SAT,False,0.031,0.02,0.0,100.0,37713.333,36.83,2026-07-09T21:40:18,3
gml/EliBackbone.gml,20,30,1,3,False,False,False,3,0,0.361,0,SAT,False,0.073,0.06,0.003,99.333,41669.333,40.69,2026-07-09T21:40:19,3
gml/Epoch.gml,6,7,1,3,False,False,False,3,0,0.365,0,SAT,False,0.014,0.0,0.003,100.0,34122.667,33.323,2026-07-09T21:40:20,3
gml/Ernet.gml,30,32,1,3,False,False,False,3,0,0.366,0,SAT,False,0.557,0.543,0.007,99.667,60532.0,59.11,2026-07-09T21:40:21,3
gml/Esnet.gml,68,92,1,3,False,False,False,3,0,0.384,0,SAT,False,1.997,1.937,0.047,99.0,186070.667,181.71,2026-07-09T21:40:24,3
gml/Eunetworks.gml,15,19,1,3,False,False,False,3,0,0.366,-9,TIMEOUT,True,30.031,,,,,,2026-07-09T21:40:31,3
gml/Evolink.gml,37,45,1,3,False,False,False,3,0,0.367,0,SAT,False,0.316,0.29,0.013,99.0,66654.667,65.097,2026-07-09T21:42:02,3
gml/Fatman.gml,17,21,1,3,False,False,False,3,0,0.362,0,SAT,False,0.034,0.02,0.0,97.333,41232.0,40.263,2026-07-09T21:42:04,3
gml/Fccn.gml,23,27,1,3,False,False,False,3,0,0.367,0,SAT,False,0.382,0.367,0.003,99.667,47010.667,45.91,2026-07-09T21:42:06,3
gml/Forthnet.gml,62,62,1,3,False,False,False,3,0,0.386,0,SAT,False,1.097,1.06,0.027,99.667,136121.333,132.93,2026-07-09T21:42:08,3
gml/Funet.gml,26,31,1,3,False,False,False,3,0,0.366,0,SAT,False,0.082,0.063,0.007,99.333,57018.667,55.683,2026-07-09T21:42:12,3
gml/Gambia.gml,28,28,1,3,False,False,False,3,0,0.363,0,SAT,False,0.098,0.08,0.01,99.333,54165.333,52.897,2026-07-09T21:42:14,3
gml/Garr.gml,56,74,1,3,False,False,False,3,0,0.377,-9,TIMEOUT,True,30.024,,,,,,2026-07-09T21:42:15,3
gml/Garr199901.gml,16,18,1,3,False,False,False,3,0,0.363,0,SAT,False,0.033,0.023,0.0,98.667,38292.0,37.393,2026-07-09T21:43:46,3
gml/Garr199904.gml,23,25,1,3,False,False,False,3,0,0.369,0,SAT,False,0.046,0.033,0.003,100.0,44882.667,43.83,2026-07-09T21:43:47,3
gml/Garr199905.gml,23,25,1,3,False,False,False,3,0,0.367,0,SAT,False,0.036,0.023,0.003,99.0,41168.0,40.203,2026-07-09T21:43:49,3
gml/Garr200004.gml,22,24,1,3,False,False,False,3,0,0.368,0,SAT,False,0.045,0.033,0.0,97.333,43757.333,42.73,2026-07-09T21:43:50,3
gml/Garr200109.gml,22,24,1,3,False,False,False,3,0,0.365,0,SAT,False,0.049,0.033,0.0,97.0,43492.0,42.473,2026-07-09T21:43:51,3
gml/Garr200112.gml,24,26,1,3,False,False,False,3,0,0.364,0,SAT,False,0.144,0.127,0.003,99.333,45998.667,44.92,2026-07-09T21:43:52,3
gml/Garr200212.gml,27,29,1,3,False,False,False,3,0,0.367,0,SAT,False,0.088,0.073,0.003,98.667,50053.333,48.88,2026-07-09T21:43:54,3
gml/Garr200404.gml,22,24,1,3,False,False,False,3,0,0.37,0,SAT,False,0.045,0.03,0.003,99.0,43773.333,42.747,2026-07-09T21:43:55,3
gml/Garr200902.gml,54,71,1,3,False,False,False,3,0,0.38,0,SAT,False,0.969,0.94,0.02,99.667,105525.333,103.053,2026-07-09T21:43:56,3
gml/Garr200908.gml,54,68,1,3,False,False,False,3,0,0.383,0,SAT,False,0.971,0.943,0.017,99.667,105066.667,102.603,2026-07-09T21:44:00,3
gml/Garr200909.gml,55,69,1,3,False,False,False,3,0,0.383,0,SAT,False,0.703,0.667,0.023,99.333,108110.667,105.58,2026-07-09T21:44:05,3
gml/Garr200912.gml,54,68,1,3,False,False,False,3,0,0.378,0,SAT,False,0.973,0.947,0.02,99.333,105192.0,102.727,2026-07-09T21:44:08,3
gml/Garr201001.gml,54,68,1,3,False,False,False,3,0,0.381,0,SAT,False,0.964,0.927,0.03,99.333,105136.0,102.67,2026-07-09T21:44:12,3
gml/Garr201003.gml,54,71,1,3,False,False,False,3,0,0.387,0,SAT,False,0.962,0.933,0.02,100.0,105294.667,102.827,2026-07-09T21:44:16,3
gml/Garr201004.gml,54,71,1,3,False,False,False,3,0,0.378,0,SAT,False,0.95,0.91,0.023,99.667,105464.0,102.993,2026-07-09T21:44:20,3
gml/Garr201005.gml,55,72,1,3,False,False,False,3,0,0.379,0,SAT,False,0.703,0.673,0.017,100.0,108433.333,105.893,2026-07-09T21:44:24,3
gml/Garr201007.gml,55,74,1,3,False,False,False,3,0,0.378,0,SAT,False,0.698,0.66,0.027,99.0,108442.667,105.9,2026-07-09T21:44:27,3
gml/Garr201008.gml,55,74,1,3,False,False,False,3,0,0.377,0,SAT,False,0.703,0.67,0.023,99.667,108589.333,106.043,2026-07-09T21:44:30,3
gml/Garr201010.gml,56,75,1,3,False,False,False,3,0,0.38,-9,TIMEOUT,True,30.03,,,,,,2026-07-09T21:44:34,3
gml/Garr201012.gml,56,75,1,3,False,False,False,3,0,0.38,-9,TIMEOUT,True,30.039,,,,,,2026-07-09T21:46:05,3
gml/Garr201101.gml,56,76,1,3,False,False,False,3,0,0.382,-9,TIMEOUT,True,30.035,,,,,,2026-07-09T21:47:36,3
gml/Garr201102.gml,57,77,1,3,False,False,False,3,0,0.382,0,SAT,False,0.853,0.813,0.03,99.333,127494.667,124.507,2026-07-09T21:49:07,3
gml/Garr201103.gml,58,81,1,3,False,False,False,3,0,0.376,0,SAT,False,1.1,1.057,0.037,99.667,145313.333,141.907,2026-07-09T21:49:11,3
gml/Garr201104.gml,59,83,1,3,False,False,False,3,0,0.385,0,SAT,False,1.19,1.137,0.043,99.333,149709.333,146.197,2026-07-09T21:49:16,3
gml/Garr201105.gml,59,84,1,3,False,False,False,3,0,0.386,0,SAT,False,1.192,1.153,0.027,99.667,149590.667,146.087,2026-07-09T21:49:20,3
gml/Garr201107.gml,59,85,1,3,False,False,False,3,0,0.382,0,SAT,False,1.199,1.147,0.043,99.667,149952.0,146.44,2026-07-09T21:49:25,3
gml/Garr201108.gml,59,85,1,3,False,False,False,3,0,0.388,0,SAT,False,1.189,1.137,0.04,99.333,149805.333,146.293,2026-07-09T21:49:30,3
gml/Garr201109.gml,59,86,1,3,False,False,False,3,0,0.387,0,SAT,False,1.199,1.157,0.03,99.333,149876.0,146.363,2026-07-09T21:49:34,3
gml/Garr201110.gml,59,87,1,3,False,False,False,3,0,0.381,0,SAT,False,1.203,1.17,0.02,99.333,150006.667,146.49,2026-07-09T21:49:39,3
gml/Garr201111.gml,60,87,1,3,False,False,False,3,0,0.381,0,SAT,False,1.147,1.09,0.047,99.0,154033.333,150.423,2026-07-09T21:49:44,3
gml/Garr201112.gml,61,89,1,3,False,False,False,3,0,0.381,0,SAT,False,0.893,0.853,0.03,99.333,128298.667,125.293,2026-07-09T21:49:49,3
gml/Garr201201.gml,61,89,1,3,False,False,False,3,0,0.382,0,SAT,False,0.894,0.85,0.03,99.333,128389.333,125.38,2026-07-09T21:49:52,3
gml/Gblnet.gml,8,7,1,3,False,False,False,3,0,0.368,0,SAT,False,0.014,0.0,0.0,92.0,34613.333,33.803,2026-07-09T21:49:56,3
gml/Geant.gml,37,57,1,3,False,False,False,3,0,0.372,-9,TIMEOUT,True,30.037,,,,,,2026-07-09T21:49:57,3
gml/Geant2001.gml,27,38,1,3,False,False,False,3,0,0.368,0,SAT,False,0.079,0.067,0.003,98.667,52997.333,51.753,2026-07-09T21:51:29,3
gml/Geant2009.gml,34,52,1,3,False,False,False,3,0,0.368,-9,TIMEOUT,True,30.037,,,,,,2026-07-09T21:51:30,3
gml/Geant2010.gml,37,58,1,3,False,False,False,3,0,0.383,0,SAT,False,0.264,0.243,0.01,99.667,64701.333,63.183,2026-07-09T21:53:01,3
gml/Geant2011.gml,40,61,1,3,False,False,False,3,0,0.384,0,SAT,False,0.161,0.137,0.01,99.0,57232.0,55.89,2026-07-09T21:53:03,3
gml/Geant2012.gml,40,61,1,3,False,False,False,3,0,0.379,0,SAT,False,0.476,0.45,0.013,99.667,83533.333,81.577,2026-07-09T21:53:05,3
gml/Getnet.gml,7,8,1,3,False,False,False,3,0,0.373,0,SAT,False,0.015,0.0,0.003,100.0,34453.333,33.647,2026-07-09T21:53:07,3
gml/Globalcenter.gml,9,36,1,3,False,False,False,3,0,0.364,0,SAT,False,0.016,0.003,0.0,100.0,35020.0,34.197,2026-07-09T21:53:08,3
gml/Globenet.gml,67,113,1,3,False,False,False,3,0,0.392,0,SAT,False,1.006,0.967,0.03,99.667,155664.0,152.013,2026-07-09T21:53:10,3
gml/Goodnet.gml,17,31,1,3,False,False,False,3,0,0.37,0,SAT,False,0.031,0.02,0.0,97.333,40430.667,39.483,2026-07-09T21:53:14,3
gml/Grena.gml,16,15,1,3,False,False,False,3,0,0.37,0,SAT,False,0.047,0.033,0.0,98.0,41846.667,40.863,2026-07-09T21:53:15,3
gml/Gridnet.gml,9,20,1,3,False,False,False,3,0,0.372,0,SAT,False,0.015,0.003,0.0,94.667,34358.667,33.557,2026-07-09T21:53:16,3
gml/Grnet.gml,37,47,1,3,False,False,False,3,0,0.386,0,SAT,False,0.277,0.25,0.013,99.0,69477.333,67.85,2026-07-09T21:53:17,3
gml/GtsCe.gml,149,193,1,3,False,False,False,3,0,0.518,-9,TIMEOUT,True,30.091,,,,,,2026-07-09T21:53:19,3
gml/GtsCzechRepublic.gml,32,33,1,3,False,False,False,3,0,0.381,0,SAT,False,0.211,0.19,0.01,99.333,68205.333,66.61,2026-07-09T21:54:51,3
gml/GtsHungary.gml,30,31,1,3,False,False,False,3,0,0.427,0,SAT,False,0.105,0.06,0.033,98.667,58449.333,57.077,2026-07-09T21:54:53,3
gml/GtsPoland.gml,33,37,1,3,False,False,False,3,0,0.415,0,SAT,False,0.21,0.187,0.013,99.667,66664.0,65.103,2026-07-09T21:54:55,3
gml/GtsRomania.gml,21,24,1,3,False,False,False,3,0,0.396,0,SAT,False,0.053,0.037,0.007,98.0,40976.0,40.013,2026-07-09T21:54:57,3
gml/GtsSlovakia.gml,35,37,1,3,False,False,False,3,0,0.38,0,SAT,False,1.598,1.573,0.013,99.333,66954.667,65.383,2026-07-09T21:54:58,3
gml/Harnet.gml,21,25,1,3,False,False,False,3,0,0.396,0,SAT,False,0.057,0.043,0.007,98.0,44024.0,42.99,2026-07-09T21:55:04,3
gml/Heanet.gml,7,13,1,3,False,False,False,3,0,0.367,0,SAT,False,0.014,0.0,0.003,92.0,34513.333,33.703,2026-07-09T21:55:05,3
gml/Hibernia.gml,18,22,1,3,False,False,False,3,0,0.364,0,SAT,False,0.039,0.023,0.0,100.0,40649.333,39.697,2026-07-09T21:55:06,3
gml/HiberniaCanada.gml,13,14,1,3,False,False,False,3,0,0.376,0,SAT,False,0.028,0.01,0.0,97.333,36842.667,35.977,2026-07-09T21:55:08,3
gml/HiberniaGlobal.gml,55,81,1,3,False,False,False,3,0,0.391,0,SAT,False,0.718,0.683,0.02,99.333,113782.667,111.117,2026-07-09T21:55:09,3
gml/HiberniaIreland.gml,8,8,1,3,False,False,False,3,0,0.364,0,SAT,False,0.013,0.0,0.0,90.0,34260.0,33.453,2026-07-09T21:55:12,3
gml/HiberniaNireland.gml,18,22,1,3,False,False,False,3,0,0.368,0,SAT,False,0.03,0.01,0.007,97.333,39694.667,38.763,2026-07-09T21:55:13,3
gml/HiberniaUk.gml,15,15,1,3,False,False,False,3,0,0.369,0,SAT,False,0.038,0.023,0.003,100.0,38673.333,37.767,2026-07-09T21:55:14,3
gml/HiberniaUs.gml,22,29,1,3,False,False,False,3,0,0.363,0,SAT,False,0.063,0.047,0.01,99.333,48316.0,47.183,2026-07-09T21:55:16,3
gml/Highwinds.gml,18,53,1,3,False,False,False,3,0,0.362,0,SAT,False,0.048,0.03,0.0,97.0,45684.0,44.61,2026-07-09T21:55:17,3
gml/HostwayInternational.gml,16,21,1,3,False,False,False,3,0,0.37,0,SAT,False,0.038,0.02,0.003,99.0,39366.667,38.443,2026-07-09T21:55:18,3
gml/HurricaneElectric.gml,24,37,1,3,False,False,False,3,0,0.363,0,SAT,False,0.146,0.133,0.0,99.333,48637.333,47.497,2026-07-09T21:55:19,3
gml/Ibm.gml,18,24,1,3,False,False,False,3,0,0.359,0,SAT,False,0.049,0.033,0.007,98.0,41356.0,40.383,2026-07-09T21:55:21,3
gml/Iij.gml,37,66,1,3,False,False,False,3,0,0.366,0,SAT,False,0.516,0.497,0.013,99.333,60586.667,59.167,2026-07-09T21:55:22,3
gml/Iinet.gml,31,35,1,3,False,False,False,3,0,0.37,0,SAT,False,0.127,0.1,0.013,99.333,50118.667,48.943,2026-07-09T21:55:25,3
gml/Ilan.gml,14,15,1,3,False,False,False,3,0,0.367,0,SAT,False,0.061,0.047,0.003,98.667,38514.667,37.61,2026-07-09T21:55:26,3
gml/IntNetworkmap.gml,89,92,1,3,False,False,False,3,0,0.413,0,SAT,False,16.788,16.477,0.3,99.0,946952.0,924.757,2026-07-09T21:55:28,3
gml/Integra.gml,27,36,1,3,False,False,False,3,0,0.375,0,SAT,False,0.117,0.1,0.007,99.333,54686.667,53.403,2026-07-09T21:56:19,3
gml/Intellifiber.gml,73,97,1,3,False,False,False,3,0,0.395,0,SAT,False,4.371,4.253,0.107,99.333,336482.667,328.597,2026-07-09T21:56:21,3
gml/Internet2.gml,20,26,1,3,False,False,False,3,0,0.371,0,SAT,False,0.055,0.043,0.0,100.0,45852.0,44.777,2026-07-09T21:56:35,3
gml/Internetmci.gml,19,45,1,3,False,False,False,3,0,0.366,0,SAT,False,0.071,0.057,0.003,99.333,41722.667,40.743,2026-07-09T21:56:36,3
gml/Internode.gml,66,78,1,3,False,False,False,3,0,0.385,0,SAT,False,1.519,1.47,0.04,99.667,173728.0,169.653,2026-07-09T21:56:37,3
gml/Interoute.gml,110,158,1,3,False,False,False,3,0,0.448,0,SAT,False,18.468,18.283,0.173,99.0,635676.0,620.777,2026-07-09T21:56:43,3
gml/Intranetwork.gml,39,53,1,3,False,False,False,3,0,0.37,-9,TIMEOUT,True,30.035,,,,,,2026-07-09T21:57:40,3
gml/Ion.gml,125,150,1,3,False,False,False,3,0,0.462,-9,TIMEOUT,True,30.083,,,,,,2026-07-09T21:59:11,3
gml/IowaStatewideFiberMap.gml,33,41,1,3,False,False,False,3,0,0.373,0,SAT,False,0.236,0.213,0.007,99.333,72168.0,70.477,2026-07-09T22:00:43,3
gml/Iris.gml,51,64,1,3,False,False,False,3,0,0.401,0,SAT,False,0.773,0.733,0.027,99.0,107217.333,104.707,2026-07-09T22:00:45,3
